customer_id,age,income_lpa,city_tier,spend_score,frequency_pm,avg_order_val,recency_days,total_orders,total_spend,clv,cat_electronics,cat_fashion,cat_grocery,cat_beauty,cat_sports,cat_home,app_sessions_pw,email_open_rate,push_click_rate,web_sessions_pw,pages_per_session,cart_abandon_rate,wishlist_items,reviews_written,returns_rate,referrals_made,pref_mobile,pref_desktop,pref_app,loyalty_years,nps_score,satisfaction,support_tickets,discount_usage,engagement_score,churn_risk
C01206,38,43.59,3,40.6,5.5,200,165,72,14400,28262,0.13,0.601,0.499,0.549,0.145,0.184,0.2,0.178,0.075,0.2,3.8,0.526,3,0,0.225,2,0.688,0.31200000000000006,0.474,0.1,0,4,2,0.329,22.2,0.588
C01207,30,26.57,1,33.2,4.9,200,53,61,12200,26450,0.284,0.252,0.431,0.184,0.127,0.749,3.2,0.399,0.329,2.4,8.5,0.734,4,3,0.263,1,0.863,0.137,0.026,1.5,5,4,2,0.346,35.8,0.414
C01208,30,24.86,2,34.0,3.3,200,101,30,6000,9430,0.32,0.741,0.786,0.083,0.501,0.198,0.0,0.232,0.376,0.0,3.1,0.358,2,4,0.261,2,0.48,0.52,0.533,4.3,7,5,2,0.508,20.6,0.557
C01209,21,20.22,1,22.3,4.2,809,54,42,33978,107469,0.348,0.283,0.341,0.267,0.145,0.723,0.0,0.32,0.395,0.0,1.2,0.596,1,1,0.127,1,0.893,0.10699999999999998,0.19,0.8,7,4,0,0.221,18.5,0.456
C01210,59,57.97,2,36.1,4.2,482,60,58,27956,89437,0.314,0.376,0.864,0.306,0.174,0.306,0.4,0.173,0.394,0.6,6.3,0.354,3,0,0.032,0,0.65,0.35,0.781,3.1,7,2,4,0.41,20.9,0.507
C01211,23,15.64,2,30.1,3.1,470,15,36,16920,46791,0.337,0.144,0.273,0.34,0.326,0.612,0.0,0.378,0.364,0.0,2.3,0.767,1,2,0.449,0,0.282,0.718,0.43,1.5,0,5,1,0.3,23.4,0.424
C01212,30,56.99,2,38.6,6.6,200,16,85,17000,37486,0.157,0.503,0.674,0.182,0.172,0.194,1.9,0.409,0.131,3.0,3.3,0.545,7,2,0.127,0,0.761,0.239,0.431,0.9,10,3,0,0.338,34.0,0.327
C01213,29,32.3,1,41.2,4.5,200,69,43,8600,14221,0.267,0.278,0.678,0.046,0.241,0.243,1.5,0.206,0.284,2.8,9.3,0.258,2,1,0.174,1,0.319,0.681,0.255,5.5,9,2,2,0.503,27.6,0.499
C01214,49,11.36,1,30.6,2.1,200,16,19,3800,11423,0.306,0.413,0.555,0.321,0.183,0.437,0.4,0.75,0.445,0.4,2.7,0.77,5,3,0.229,1,0.668,0.33199999999999996,0.322,1.6,0,5,1,0.13,36.1,0.339
C01215,34,30.03,1,28.9,5.9,490,37,75,36750,108525,0.371,0.158,0.783,0.232,0.244,0.194,2.7,0.284,0.419,2.3,1.6,0.395,2,0,0.418,2,0.701,0.29900000000000004,0.36,3.5,7,4,0,0.529,29.0,0.405
C01216,53,7.73,1,32.8,0.5,200,13,6,1200,3990,0.043,0.315,0.442,0.247,0.164,0.292,0.0,0.238,0.576,0.0,5.2,0.715,5,1,0.072,3,0.691,0.30900000000000005,0.42,1.6,7,1,0,0.155,20.3,0.53
C01217,30,34.61,2,22.1,7.5,323,76,91,29393,87035,0.232,0.438,0.705,0.448,0.241,0.257,0.0,0.314,0.142,0.0,1.0,0.593,3,1,0.22,2,0.672,0.32799999999999996,0.443,0.9,5,4,0,0.386,18.3,0.398
C01218,41,39.92,3,42.8,0.5,1167,5,6,7002,22108,0.353,0.405,0.475,0.23,0.231,0.148,0.2,0.492,0.197,0.3,9.8,0.319,2,6,0.348,1,0.888,0.11199999999999999,0.253,6.3,10,5,0,0.424,32.5,0.445
C01219,28,17.71,2,28.2,1.5,534,80,17,9078,27161,0.136,0.168,0.228,0.192,0.041,0.39,0.0,0.508,0.101,0.0,9.9,0.613,6,1,0.188,1,0.771,0.22899999999999998,0.44,0.4,9,2,0,0.561,26.5,0.497
C01220,64,26.26,2,37.6,3.0,711,42,37,26307,72643,0.166,0.405,0.297,0.308,0.348,0.259,0.3,0.278,0.176,0.4,3.5,0.904,5,1,0.253,1,0.484,0.516,0.124,2.2,10,4,3,0.245,24.4,0.486
C01221,24,71.86,3,30.9,4.6,200,9,44,8800,20715,0.113,0.438,0.885,0.194,0.163,0.158,3.6,0.231,0.13,3.8,1.0,0.557,6,2,0.278,1,0.751,0.249,0.173,0.5,9,5,3,0.664,31.2,0.424
C01222,42,18.58,2,36.4,4.8,487,35,49,23863,78849,0.543,0.269,0.455,0.332,0.098,0.404,0.0,0.508,0.067,0.0,2.4,0.798,2,1,0.368,3,0.849,0.15100000000000002,0.555,0.3,7,3,1,0.207,29.8,0.364
C01223,46,13.7,3,24.9,0.5,200,15,7,1400,3923,0.134,0.473,0.385,0.244,0.025,0.11,0.6,0.499,0.209,0.4,2.2,0.593,3,4,0.042,0,0.909,0.09099999999999997,0.409,0.3,7,2,0,0.347,26.9,0.454
C01224,43,55.42,2,50.9,4.7,406,18,46,18676,42893,0.175,0.457,0.685,0.201,0.316,0.063,4.0,0.184,0.081,4.9,1.4,0.256,3,3,0.068,0,0.651,0.349,0.553,3.6,2,4,0,0.847,39.1,0.445
C01225,36,72.2,1,44.1,3.7,338,19,42,14196,23664,0.201,0.594,0.712,0.351,0.409,0.578,4.6,0.474,0.144,6.3,1.0,0.37,4,2,0.174,1,0.862,0.138,0.089,0.8,7,5,1,0.581,47.0,0.385
C01226,36,24.58,1,32.7,3.6,200,3,44,8800,18316,0.107,0.334,0.577,0.327,0.277,0.183,0.1,0.587,0.092,0.2,1.2,0.718,2,3,0.184,1,0.183,0.817,0.132,2.1,9,4,3,0.394,31.0,0.336
C01227,39,42.79,2,30.9,3.6,664,192,50,33200,85903,0.297,0.492,0.759,0.234,0.223,0.602,6.3,0.257,0.273,11.8,3.2,0.543,5,2,0.078,0,0.551,0.44899999999999995,0.498,1.7,9,5,4,0.425,40.8,0.642
C01228,36,51.31,1,39.3,4.2,200,1,45,9000,18461,0.23,0.513,0.442,0.13,0.217,0.406,0.0,0.447,0.453,0.0,4.6,0.676,4,4,0.218,0,0.52,0.48,0.447,5.1,9,3,3,0.762,29.1,0.36
C01229,50,16.31,1,37.5,1.6,200,49,17,3400,6604,0.626,0.229,0.766,0.32,0.321,0.484,0.9,0.316,0.35,1.3,15.6,0.764,4,3,0.042,0,0.768,0.23199999999999998,0.083,3.6,6,4,1,0.587,27.4,0.518
C01230,65,18.79,2,26.3,1.7,200,21,22,4400,11241,0.159,0.494,0.375,0.099,0.515,0.192,0.0,0.296,0.132,0.0,1.0,0.762,2,6,0.064,1,0.688,0.31200000000000006,0.693,3.0,3,4,1,0.316,19.4,0.491
C01231,31,48.28,2,40.4,4.5,200,47,58,11600,21340,0.07,0.362,0.633,0.057,0.024,0.401,2.8,0.143,0.304,3.7,1.0,0.782,1,0,0.415,1,0.881,0.119,0.377,5.8,7,4,0,0.602,29.7,0.494
C01232,22,61.98,2,31.7,6.4,200,20,79,15800,48993,0.527,0.134,0.297,0.198,0.091,0.189,7.8,0.186,0.218,5.0,1.0,0.371,2,1,0.052,1,0.938,0.062000000000000055,0.402,2.2,7,5,0,0.509,44.0,0.403
C01233,37,33.43,1,43.8,2.1,200,50,23,4600,11356,0.231,0.14,0.676,0.461,0.099,0.513,5.4,0.31,0.425,4.6,11.2,0.556,3,1,0.12,2,0.796,0.20399999999999996,0.254,4.2,8,4,3,0.291,44.6,0.508
C01234,69,15.12,2,29.1,0.9,526,59,9,4734,12534,0.203,0.435,0.332,0.422,0.076,0.164,3.0,0.596,0.527,2.9,1.9,0.505,7,4,0.188,0,0.722,0.278,0.444,4.8,3,5,2,0.463,39.4,0.463
C01235,28,73.18,2,33.6,6.2,200,53,72,14400,25845,0.254,0.506,0.156,0.38,0.121,0.314,1.2,0.578,0.448,1.8,10.3,0.703,6,0,0.206,2,0.315,0.685,0.323,4.1,1,5,1,0.509,34.7,0.327
C01236,58,18.32,3,31.4,2.7,200,5,36,7200,15474,0.414,0.514,0.362,0.168,0.094,0.106,1.0,0.57,0.077,0.6,8.8,0.712,5,4,0.14,1,0.827,0.17300000000000004,0.307,1.2,9,5,0,0.662,33.0,0.366
C01237,58,20.4,2,39.7,4.5,200,48,60,12000,27842,0.59,0.538,0.862,0.183,0.484,0.362,3.6,0.433,0.033,4.8,1.0,0.585,2,3,0.398,1,0.524,0.476,0.753,4.1,8,3,1,0.482,40.7,0.408
C01238,31,29.62,3,30.4,1.4,200,15,12,2400,7479,0.077,0.425,0.648,0.359,0.221,0.161,3.1,0.607,0.145,2.1,1.3,0.679,2,3,0.028,2,0.493,0.507,0.013,1.9,5,4,1,0.282,40.6,0.399
C01239,45,57.67,3,35.9,0.7,353,1,7,2471,7513,0.644,0.33,0.813,0.141,0.071,0.219,2.3,0.368,0.209,2.5,1.4,0.652,3,3,0.241,0,0.334,0.6659999999999999,0.327,1.0,9,4,0,0.553,33.0,0.473
C01240,58,39.24,2,21.9,2.5,280,24,27,7560,14711,0.087,0.642,0.373,0.181,0.077,0.263,2.1,0.599,0.285,2.4,1.3,0.788,2,2,0.178,2,0.506,0.494,0.18,0.6,6,3,2,0.24,33.7,0.383
C01241,33,30.82,1,28.2,1.7,200,26,24,4800,13115,0.511,0.678,0.515,0.035,0.128,0.098,3.7,0.462,0.206,4.4,2.2,0.23,1,1,0.062,0,0.646,0.354,0.489,3.0,7,4,0,0.712,37.3,0.447
C01242,36,31.65,2,36.1,3.1,200,28,37,7400,14703,0.108,0.452,0.433,0.335,0.246,0.364,4.2,0.369,0.343,6.6,2.8,0.668,2,1,0.267,1,0.576,0.42400000000000004,0.464,0.9,4,1,2,0.565,39.4,0.441
C01243,31,25.13,2,36.5,1.7,332,55,18,5976,20776,0.28,0.591,0.49,0.113,0.169,0.665,0.0,0.238,0.021,0.0,5.7,0.927,2,0,0.189,1,0.894,0.10599999999999998,0.291,0.8,10,3,0,0.464,21.7,0.546
C01244,26,33.35,2,34.2,4.8,200,17,39,7800,26553,0.15,0.613,0.704,0.18,0.225,0.248,2.1,0.513,0.629,1.9,1.2,0.501,3,3,0.046,2,0.738,0.262,0.497,2.2,9,5,0,0.333,36.0,0.343
C01245,30,6.1,2,39.2,1.7,200,17,19,3800,9981,0.232,0.443,0.676,0.414,0.012,0.571,2.3,0.456,0.103,3.4,1.4,0.855,4,1,0.15,0,0.804,0.19599999999999995,0.735,0.7,5,1,0,0.324,36.9,0.439
C01246,23,20.84,2,32.4,3.1,200,3,27,5400,15648,0.418,0.702,0.788,0.431,0.306,0.362,0.4,0.372,0.027,0.8,3.7,0.415,0,2,0.34,2,0.635,0.365,0.543,1.0,10,4,2,0.658,25.4,0.413
C01247,38,28.01,1,41.4,3.4,200,52,44,8800,27305,0.412,0.405,0.592,0.107,0.359,0.378,4.1,0.307,0.213,5.9,1.0,0.369,4,1,0.321,1,0.872,0.128,0.614,3.0,7,5,0,0.651,39.3,0.478
C01248,29,13.03,2,37.5,2.9,431,38,36,15516,45648,0.33,0.282,0.872,0.211,0.444,0.244,0.7,0.448,0.088,1.3,2.6,0.752,3,4,0.11,2,0.038,0.962,0.183,2.8,7,5,3,0.545,30.7,0.434
C01249,41,30.34,1,35.8,3.2,200,19,34,6800,19718,0.135,0.643,0.691,0.02,0.441,0.382,4.2,0.498,0.236,8.2,1.2,0.617,2,0,0.084,0,0.583,0.41700000000000004,0.072,6.6,4,3,1,0.281,43.1,0.39
C01250,19,21.92,3,27.9,3.9,200,55,41,8200,28020,0.337,0.255,0.535,0.036,0.576,0.454,0.7,0.365,0.209,1.3,1.0,0.435,6,1,0.267,2,0.844,0.15600000000000003,0.274,4.0,7,4,1,0.828,24.4,0.452
C01251,42,64.43,1,36.6,3.0,200,35,40,8000,21543,0.153,0.55,0.325,0.235,0.004,0.574,2.8,0.594,0.035,5.5,6.4,0.414,4,0,0.564,0,0.494,0.506,0.563,1.0,10,5,0,0.352,41.7,0.384
C01252,48,58.27,1,41.5,7.1,910,29,69,62790,174092,0.277,0.165,0.716,0.216,0.068,0.564,2.6,0.282,0.133,4.3,4.9,0.622,2,3,0.284,0,0.498,0.502,0.513,1.6,7,4,2,0.584,33.6,0.367
C01253,18,18.99,2,34.3,2.3,1014,32,22,22308,71353,0.361,0.635,0.339,0.299,0.406,0.735,4.7,0.364,0.113,8.6,1.1,0.794,1,1,0.217,0,0.853,0.14700000000000002,0.127,2.1,9,5,0,0.761,40.1,0.467
C01254,42,22.58,2,35.3,0.5,919,46,7,6433,18268,0.113,0.156,0.53,0.284,0.206,0.56,2.9,0.378,0.27,3.6,2.1,0.78,6,0,0.22,1,0.446,0.554,0.434,1.3,10,3,0,0.24,35.0,0.524
C01255,53,23.55,2,30.9,3.3,200,49,42,8400,24913,0.136,0.737,0.777,0.054,0.451,0.14,0.6,0.535,0.337,0.6,1.0,0.47,1,1,0.271,2,0.642,0.358,0.402,10.5,8,4,2,0.229,30.4,0.409
C01256,23,19.14,1,37.1,1.1,200,15,14,2800,5511,0.127,0.612,0.456,0.3,0.121,0.608,0.8,0.442,0.261,1.6,1.0,0.438,4,0,0.055,0,0.858,0.14200000000000002,0.545,0.1,6,5,0,0.165,30.7,0.456
C01257,58,27.31,2,18.8,4.4,200,7,40,8000,17940,0.242,0.283,0.648,0.156,0.311,0.422,1.0,0.222,0.216,0.6,3.5,0.448,0,2,0.321,0,0.579,0.42100000000000004,0.37,2.6,6,4,1,0.382,17.5,0.429
C01258,43,16.17,1,47.7,7.1,200,8,63,12600,22612,0.327,0.3,0.58,0.227,0.299,0.364,1.4,0.415,0.123,2.7,1.8,0.389,3,3,0.238,2,0.141,0.859,0.471,2.4,5,5,2,0.585,36.1,0.304
C01259,30,13.17,3,32.7,1.0,200,46,8,1600,4018,0.191,0.765,0.435,0.378,0.154,0.165,0.0,0.338,0.326,0.0,1.0,0.357,1,1,0.336,2,0.641,0.359,0.434,6.7,10,3,2,0.64,23.2,0.524
C01260,37,34.55,3,31.2,4.0,655,93,38,24890,60021,0.566,0.514,0.635,0.184,0.013,0.158,1.5,0.263,0.332,0.8,1.0,0.41,2,2,0.309,2,0.924,0.07599999999999996,0.398,5.8,10,4,2,0.632,25.3,0.521
C01261,45,34.68,2,27.9,0.5,439,24,6,2634,9204,0.098,0.472,0.741,0.228,0.103,0.415,4.4,0.29,0.374,7.5,4.6,0.712,1,1,0.334,2,0.814,0.18600000000000005,0.555,6.3,8,3,2,0.352,34.4,0.527
C01262,39,15.76,1,38.9,3.5,200,8,33,6600,17968,0.315,0.556,0.197,0.384,0.154,0.667,4.0,0.398,0.133,4.7,1.3,0.63,2,5,0.495,2,0.827,0.17300000000000004,0.629,11.3,2,5,0,0.47,40.7,0.4
C01263,44,40.14,2,41.2,1.8,200,64,22,4400,13521,0.569,0.346,0.384,0.111,0.415,0.511,0.0,0.299,0.381,0.0,9.5,0.464,2,0,0.124,1,0.862,0.138,0.322,1.0,9,4,2,0.445,25.4,0.535
C01264,27,17.33,1,23.6,1.4,200,80,13,2600,5637,0.041,0.447,0.702,0.339,0.175,0.466,0.0,0.406,0.284,0.0,1.0,0.7,4,4,0.033,1,0.156,0.844,0.356,1.7,9,4,0,0.53,21.6,0.53
C01265,40,28.2,2,36.7,0.9,200,96,9,1800,5694,0.111,0.622,0.444,0.461,0.219,0.189,0.4,0.235,0.163,0.8,1.1,0.535,2,4,0.165,0,0.839,0.16100000000000003,0.592,0.5,9,2,0,0.407,23.0,0.612
C01266,21,38.52,1,37.8,5.0,354,42,69,24426,66687,0.076,0.15,0.237,0.079,0.267,0.495,0.0,0.23,0.232,0.0,7.6,0.75,1,3,0.114,1,0.38,0.62,0.38,4.2,5,5,3,0.517,22.0,0.45
C01267,37,24.08,3,31.2,5.0,200,89,47,9400,27203,0.19,0.22,0.605,0.18,0.044,0.516,0.0,0.363,0.623,0.0,3.4,0.619,2,3,0.458,0,0.89,0.10999999999999999,0.462,2.1,6,3,1,0.562,23.4,0.462
C01268,27,31.5,1,42.4,3.3,200,1,34,6800,14204,0.085,0.338,0.643,0.229,0.354,0.403,2.3,0.64,0.383,1.2,1.0,0.671,0,1,0.013,1,0.596,0.404,0.141,2.9,9,3,1,0.384,43.7,0.325
C01269,29,18.47,2,39.3,1.0,328,5,10,3280,8519,0.122,0.401,0.417,0.287,0.329,0.167,1.3,0.343,0.226,1.8,3.2,0.285,0,4,0.228,2,0.614,0.386,0.25,0.2,7,3,3,0.556,30.3,0.477
C01270,53,22.02,2,33.4,6.1,216,4,53,11448,31689,0.51,0.373,0.373,0.32,0.592,0.087,0.0,0.186,0.166,0.0,1.5,0.345,4,1,0.243,0,0.756,0.244,0.539,0.2,5,3,1,0.162,18.9,0.393
C01271,51,21.91,2,38.9,1.4,200,56,15,3000,8035,0.342,0.225,0.595,0.189,0.408,0.204,3.8,0.328,0.444,4.9,5.3,0.75,3,1,0.05,0,0.757,0.243,0.254,0.2,8,5,4,0.216,37.9,0.527
C01272,45,16.27,1,38.1,0.5,200,3,5,1000,3330,0.402,0.233,0.587,0.217,0.394,0.163,0.5,0.624,0.445,0.5,1.0,0.783,5,3,0.227,1,0.75,0.25,0.09,3.1,8,4,0,0.273,35.6,0.403
C01273,25,22.26,3,43.0,3.8,348,31,46,16008,52771,0.18,0.307,0.305,0.229,0.372,0.424,0.4,0.617,0.193,0.8,10.0,0.345,3,3,0.481,1,0.884,0.11599999999999999,0.259,1.1,8,4,1,0.283,37.0,0.352
C01274,34,10.47,2,25.9,0.5,200,29,6,1200,4130,0.423,0.534,0.734,0.049,0.214,0.172,3.2,0.376,0.367,6.3,2.6,0.666,2,4,0.39,3,0.618,0.382,0.298,3.4,6,4,1,0.549,32.2,0.506
C01275,53,18.73,2,22.6,4.7,797,17,53,42241,119747,0.099,0.359,0.57,0.481,0.094,0.073,2.2,0.418,0.41,3.7,5.3,0.821,2,0,0.094,0,0.603,0.397,0.382,1.8,9,4,0,0.294,28.8,0.374
C01276,40,20.97,1,36.2,2.1,254,92,17,4318,14870,0.207,0.422,0.444,0.261,0.106,0.143,1.3,0.696,0.306,2.0,4.9,0.816,5,0,0.045,2,0.363,0.637,0.459,0.5,8,4,1,0.624,39.6,0.439
C01277,66,21.31,2,33.2,4.1,200,8,48,9600,30384,0.163,0.304,0.776,0.102,0.153,0.46,0.4,0.255,0.129,0.2,1.0,0.11,0,2,0.052,1,0.544,0.45599999999999996,0.352,0.3,10,3,1,0.377,22.2,0.428
C01278,43,21.48,2,35.2,5.7,200,20,47,9400,19192,0.442,0.352,0.78,0.026,0.211,0.282,2.6,0.457,0.288,2.5,8.5,0.762,4,2,0.237,1,0.426,0.5740000000000001,0.25,6.6,9,4,2,0.313,36.4,0.34
C01279,40,23.71,1,32.2,0.5,200,67,6,1200,2826,0.248,0.327,0.631,0.346,0.066,0.436,0.6,0.59,0.304,1.1,1.1,0.504,2,0,0.115,1,0.649,0.351,0.255,2.7,10,2,0,0.515,32.6,0.484
C01280,34,31.93,1,40.5,2.1,200,1,25,5000,9884,0.218,0.559,0.298,0.342,0.169,0.586,1.2,0.286,0.476,1.3,1.0,0.787,6,3,0.355,1,0.677,0.32299999999999995,0.322,2.3,9,5,0,0.229,28.7,0.462
C01281,40,39.69,3,41.8,3.4,200,50,31,6200,9352,0.201,0.386,0.798,0.29,0.248,0.43,0.0,0.266,0.34,0.0,2.9,0.412,5,2,0.041,1,0.704,0.29600000000000004,0.558,2.4,4,5,0,0.295,24.7,0.489
C01282,36,17.16,1,35.3,5.8,353,76,75,26475,49670,0.413,0.372,0.869,0.235,0.308,0.263,3.6,0.18,0.159,4.7,16.7,0.395,3,3,0.073,1,0.514,0.486,0.068,1.1,7,5,2,0.525,31.4,0.482
C01283,46,12.66,1,38.7,1.2,425,121,16,6800,10255,0.214,0.429,0.731,0.148,0.227,0.363,4.4,0.343,0.274,5.2,1.5,0.795,2,1,0.203,1,0.802,0.19799999999999995,0.504,0.3,9,2,4,0.697,40.3,0.599
C01284,49,13.83,2,34.8,1.4,304,94,18,5472,16086,0.078,0.62,0.64,0.101,0.277,0.027,1.7,0.454,0.171,3.0,13.3,0.324,4,3,0.232,0,0.836,0.16400000000000003,0.701,5.3,4,4,0,0.131,33.1,0.531
C01285,29,18.77,3,38.6,3.7,760,17,36,27360,64325,0.616,0.484,0.463,0.196,0.082,0.455,0.4,0.508,0.329,0.2,2.3,0.663,2,5,0.121,1,0.931,0.06899999999999995,0.338,6.4,8,1,0,0.729,32.0,0.372
C01286,22,20.22,1,43.7,1.7,200,40,20,4000,8501,0.305,0.245,0.555,0.08,0.368,0.317,3.3,0.275,0.315,4.9,7.2,0.421,2,3,0.032,2,0.162,0.838,0.599,1.6,6,4,2,0.424,36.6,0.518
C01287,18,16.06,2,33.4,2.9,840,4,39,32760,99048,0.048,0.109,0.299,0.173,0.031,0.345,2.5,0.159,0.431,3.9,3.0,0.831,4,4,0.338,2,0.699,0.30100000000000005,0.606,1.4,5,2,3,0.393,26.4,0.483
C01288,44,12.03,1,36.7,0.5,200,13,5,1000,3165,0.252,0.677,0.658,0.491,0.077,0.199,0.4,0.439,0.429,0.7,1.0,0.741,1,2,0.407,1,0.881,0.119,0.421,0.6,8,4,0,0.633,29.2,0.47
C01289,25,19.09,1,37.7,7.2,200,4,93,18600,64181,0.056,0.114,0.712,0.119,0.296,0.302,3.7,0.488,0.496,4.2,8.5,0.627,5,2,0.092,2,0.816,0.18400000000000005,0.456,0.0,3,4,3,0.183,41.9,0.275
C01290,18,27.11,1,32.9,0.5,200,17,4,800,2227,0.158,0.35,0.506,0.137,0.229,0.38,0.7,0.32,0.5,0.7,1.0,0.762,4,2,0.307,1,0.759,0.241,0.629,3.0,9,3,1,0.435,25.1,0.51
C01291,43,34.03,3,42.2,2.7,200,94,22,4400,10661,0.49,0.503,0.618,0.226,0.053,0.315,0.0,0.314,0.256,0.0,4.6,0.524,5,3,0.207,0,0.669,0.33099999999999996,0.27,1.7,7,5,1,0.494,26.3,0.54
C01292,68,18.05,1,42.0,2.7,200,19,34,6800,14352,0.345,0.63,0.623,0.106,0.272,0.363,1.2,0.14,0.167,1.9,7.1,0.797,2,3,0.069,0,0.806,0.19399999999999995,0.103,7.5,8,5,1,0.316,25.0,0.51
C01293,38,19.55,1,32.9,6.6,266,37,83,22078,42934,0.159,0.306,0.689,0.303,0.116,0.33,3.6,0.357,0.228,2.7,7.1,0.67,3,3,0.153,0,0.965,0.03500000000000003,0.46,0.1,3,5,1,0.443,35.7,0.366
C01294,48,14.74,2,30.0,0.5,200,26,6,1200,2311,0.612,0.499,0.466,0.165,0.034,0.75,1.5,0.67,0.381,1.1,4.3,0.9,2,2,0.483,0,0.627,0.373,0.038,1.0,7,4,3,0.385,37.0,0.415
C01295,39,24.11,3,14.6,6.9,200,28,94,18800,43586,0.071,0.252,0.166,0.553,0.079,0.201,0.0,0.203,0.091,0.0,1.2,0.349,6,0,0.339,1,0.697,0.30300000000000005,0.276,10.5,9,1,1,0.378,11.9,0.394
C01296,37,15.38,1,34.9,4.1,200,157,36,7200,25082,0.202,0.332,0.614,0.649,0.036,0.39,0.5,0.301,0.685,0.4,3.0,0.51,5,3,0.092,1,0.6,0.4,0.55,2.4,9,5,1,0.339,24.6,0.578
C01297,49,33.62,2,30.8,4.2,200,16,39,7800,11713,0.295,0.39,0.62,0.279,0.018,0.517,4.1,0.333,0.476,6.7,4.0,0.547,3,4,0.084,1,0.353,0.647,0.397,1.1,8,5,0,0.854,35.8,0.411
C01298,35,9.19,1,43.7,0.5,200,44,7,1400,2652,0.456,0.138,0.647,0.273,0.334,0.206,1.7,0.341,0.221,2.2,8.8,0.179,3,4,0.119,4,0.899,0.10099999999999998,0.277,0.6,5,4,2,0.643,33.3,0.533
C01299,41,20.13,2,29.4,3.9,200,25,35,7000,13138,0.288,0.283,0.249,0.393,0.073,0.295,1.4,0.184,0.194,1.9,1.0,0.483,3,0,0.39,1,0.798,0.20199999999999996,0.595,0.2,8,5,1,0.436,21.9,0.473
C01300,42,28.95,2,32.9,1.7,200,3,21,4200,12324,0.196,0.316,0.765,0.49,0.286,0.459,1.3,0.397,0.363,0.7,2.5,0.536,3,2,0.194,1,0.778,0.22199999999999998,0.744,6.4,8,4,2,0.337,29.4,0.441
C01301,30,27.14,2,35.3,5.6,721,30,63,45423,100156,0.069,0.36,0.747,0.075,0.529,0.132,3.7,0.401,0.075,7.4,1.6,0.549,4,0,0.391,1,0.749,0.251,0.178,1.3,8,4,0,0.227,38.3,0.37
C01302,50,107.9,1,60.8,4.4,200,76,37,7400,17867,0.327,0.308,0.576,0.207,0.022,0.442,5.2,0.274,0.446,9.1,2.2,0.846,2,1,0.116,2,0.771,0.22899999999999998,0.223,7.2,9,5,0,0.524,49.7,0.489
C01303,36,29.74,1,37.6,3.0,336,5,29,9744,17512,0.168,0.281,0.472,0.325,0.248,0.124,0.0,0.255,0.112,0.0,1.0,0.396,4,1,0.089,2,0.657,0.34299999999999997,0.854,1.1,7,4,0,0.53,22.7,0.453
C01304,29,14.12,1,50.0,1.5,200,3,17,3400,7854,0.57,0.349,0.63,0.104,0.188,0.755,3.2,0.349,0.134,1.9,1.0,0.703,2,3,0.048,0,0.649,0.351,0.301,7.2,7,5,1,0.354,41.0,0.46
C01305,44,23.28,2,34.1,1.0,601,8,13,7813,13332,0.194,0.514,0.626,0.277,0.123,0.182,2.5,0.23,0.152,3.9,5.9,0.242,2,2,0.425,0,0.361,0.639,0.371,4.1,10,4,1,0.62,28.8,0.514
C01306,27,9.24,1,22.7,3.9,652,65,48,31296,80308,0.046,0.151,0.111,0.276,0.552,0.196,4.4,0.676,0.304,5.7,2.6,0.793,5,1,0.179,0,0.425,0.575,0.237,1.0,10,3,2,0.481,43.9,0.369
C01307,38,23.47,3,37.1,4.0,200,58,47,9400,15941,0.159,0.48,0.668,0.392,0.378,0.237,1.3,0.375,0.268,2.0,2.9,0.392,5,0,0.048,0,0.874,0.126,0.281,1.4,5,5,3,0.348,30.4,0.449
C01308,38,15.52,3,26.6,5.0,200,37,55,11000,33891,0.12,0.525,0.338,0.249,0.582,0.594,3.6,0.285,0.164,5.5,9.1,0.75,2,0,0.14,0,0.789,0.21099999999999997,0.128,7.2,5,5,2,0.527,31.1,0.428
C01309,51,40.59,3,24.4,0.5,254,28,5,1270,3344,0.207,0.471,0.55,0.2,0.177,0.5,2.7,0.501,0.218,2.0,1.1,0.524,1,2,0.214,1,0.839,0.16100000000000003,0.387,3.4,8,4,2,0.515,33.7,0.468
C01310,44,18.13,3,44.8,4.9,325,99,43,13975,41197,0.171,0.401,0.634,0.208,0.344,0.333,0.0,0.299,0.204,0.0,1.6,0.496,0,3,0.229,0,0.94,0.06000000000000005,0.207,4.1,8,4,2,0.463,26.9,0.494
C01311,38,23.01,2,42.1,7.9,200,65,83,16600,38795,0.25,0.619,0.777,0.069,0.15,0.149,3.5,0.209,0.428,1.8,1.5,0.4,2,2,0.391,1,0.586,0.41400000000000003,0.312,2.5,2,5,0,0.515,34.6,0.408
C01312,48,17.3,2,28.5,1.8,200,75,15,3000,6789,0.136,0.603,0.362,0.052,0.217,0.278,3.0,0.316,0.116,5.9,4.3,0.367,2,2,0.347,0,0.41,0.5900000000000001,0.738,0.2,10,5,0,0.583,30.8,0.542
C01313,55,63.84,1,46.2,8.3,200,76,77,15400,26125,0.17,0.436,0.45,0.116,0.203,0.621,1.0,0.403,0.324,1.7,3.3,0.386,2,1,0.104,2,0.708,0.29200000000000004,0.609,4.9,9,4,1,0.579,33.9,0.351
