date,day_of_week,is_weekend,hour,shift,calls_received,calls_abandoned,calls_resolved,total_call_duration_min,avg_wait_time_min,base_lambda,abandon_rate,resolution_rate
6/5/2024,Wed,FALSE,7,Morning,30,2,22,109.9,2.46,34.8,0.067,0.733
6/5/2024,Wed,FALSE,8,Morning,51,3,43,225.1,2.21,47.46,0.059,0.843
6/5/2024,Wed,FALSE,9,Morning,50,2,44,215.4,0.69,56.95,0.04,0.88
6/5/2024,Wed,FALSE,10,Morning,61,6,49,240.8,0.97,66.44,0.098,0.803
6/5/2024,Wed,FALSE,11,Morning,55,4,46,283.6,1.63,63.28,0.073,0.836
6/5/2024,Wed,FALSE,12,Morning,50,3,38,167.3,0.87,50.62,0.06,0.76
6/5/2024,Wed,FALSE,13,Morning,43,4,32,192.9,6.93,53.79,0.093,0.744
6/5/2024,Wed,FALSE,14,Evening,73,8,53,313.7,0.65,63.28,0.11,0.726
6/5/2024,Wed,FALSE,15,Evening,59,1,53,274.2,2.08,60.12,0.017,0.898
6/5/2024,Wed,FALSE,16,Evening,61,4,53,261.4,4.36,53.79,0.066,0.869
6/5/2024,Wed,FALSE,17,Evening,47,5,29,188.9,1.8,44.3,0.106,0.617
6/5/2024,Wed,FALSE,18,Evening,35,2,26,216.2,0.85,34.8,0.057,0.743
6/5/2024,Wed,FALSE,19,Evening,23,3,18,120.4,1.68,28.48,0.13,0.783
6/5/2024,Wed,FALSE,20,Night,17,3,12,113.7,1.15,22.15,0.176,0.706
6/5/2024,Wed,FALSE,21,Night,17,1,15,91.9,2.47,18.98,0.059,0.882
6/5/2024,Wed,FALSE,22,Night,11,2,6,45.7,0.1,15.82,0.182,0.545
6/5/2024,Wed,FALSE,23,Night,17,0,16,55.8,2.66,12.66,0,0.941
6/6/2024,Thu,FALSE,0,Night,6,0,5,29.8,0.51,9.5,0,0.833
6/6/2024,Thu,FALSE,1,Night,5,0,5,20,0.37,6.33,0,1
6/6/2024,Thu,FALSE,2,Night,1,0,1,4.5,0.88,4.75,0,1
6/6/2024,Thu,FALSE,3,Night,4,0,4,15.7,0.1,3.8,0,1
6/6/2024,Thu,FALSE,4,Night,3,0,2,11.6,0.04,4.75,0,0.667
6/6/2024,Thu,FALSE,5,Night,7,1,4,22,0.69,9.5,0.143,0.571
6/6/2024,Thu,FALSE,6,Morning,27,1,24,127.7,0.69,22.16,0.037,0.889
6/6/2024,Thu,FALSE,7,Morning,43,2,33,170.3,1.89,34.83,0.047,0.767
6/6/2024,Thu,FALSE,8,Morning,44,2,38,221.4,5.04,47.5,0.045,0.864
6/6/2024,Thu,FALSE,9,Morning,63,4,54,343.3,0.89,56.99,0.063,0.857
6/6/2024,Thu,FALSE,10,Morning,58,4,45,295.3,1.85,66.49,0.069,0.776
6/6/2024,Thu,FALSE,11,Morning,64,2,56,294.5,0.3,63.33,0.031,0.875
6/6/2024,Thu,FALSE,12,Morning,59,3,54,231.6,3.38,50.66,0.051,0.915
6/6/2024,Thu,FALSE,13,Morning,56,3,48,213.9,0.74,53.83,0.054,0.857
6/6/2024,Thu,FALSE,14,Evening,64,5,52,268.7,5.61,63.33,0.078,0.812
6/6/2024,Thu,FALSE,15,Evening,52,4,44,244.1,3.87,60.16,0.077,0.846
6/6/2024,Thu,FALSE,16,Evening,51,2,42,219.5,3.79,53.83,0.039,0.824
6/6/2024,Thu,FALSE,17,Evening,32,5,22,99.8,6.37,44.33,0.156,0.688
6/6/2024,Thu,FALSE,18,Evening,38,4,30,141.3,1.8,34.83,0.105,0.789
6/6/2024,Thu,FALSE,19,Evening,32,3,24,128.7,1.41,28.5,0.094,0.75
6/6/2024,Thu,FALSE,20,Night,20,1,19,97.2,3.26,22.16,0.05,0.95
6/6/2024,Thu,FALSE,21,Night,22,0,19,104.7,0.53,19,0,0.864
6/6/2024,Thu,FALSE,22,Night,12,2,10,58.8,0.49,15.83,0.167,0.833
6/6/2024,Thu,FALSE,23,Night,18,0,17,35.5,0.32,12.67,0,0.944
6/7/2024,Fri,FALSE,0,Night,9,0,9,33.6,1.19,9.51,0,1
6/7/2024,Fri,FALSE,1,Night,9,1,6,44.8,0.17,6.34,0.111,0.667
6/7/2024,Fri,FALSE,2,Night,9,2,6,30.1,0.21,4.75,0.222,0.667
6/7/2024,Fri,FALSE,3,Night,3,0,2,20.4,0.32,3.8,0,0.667
6/7/2024,Fri,FALSE,4,Night,2,0,2,3.5,0.07,4.75,0,1
6/7/2024,Fri,FALSE,5,Night,5,0,5,17.1,0.17,9.51,0,1
6/7/2024,Fri,FALSE,6,Morning,27,2,22,145,0.25,22.18,0.074,0.815
6/7/2024,Fri,FALSE,7,Morning,38,3,29,132.3,0.53,34.86,0.079,0.763
6/7/2024,Fri,FALSE,8,Morning,45,3,39,214.8,2.12,47.53,0.067,0.867
6/7/2024,Fri,FALSE,9,Morning,59,5,47,292.2,13.01,57.04,0.085,0.797
6/7/2024,Fri,FALSE,10,Morning,76,6,62,374.9,6.47,66.54,0.079,0.816
6/7/2024,Fri,FALSE,11,Morning,72,7,57,397.1,1.58,63.37,0.097,0.792
6/7/2024,Fri,FALSE,12,Morning,48,3,39,208.6,1.43,50.7,0.062,0.812
6/7/2024,Fri,FALSE,13,Morning,43,2,34,236.6,2.82,53.87,0.047,0.791
6/7/2024,Fri,FALSE,14,Evening,60,4,49,231.8,3.45,63.37,0.067,0.817
6/7/2024,Fri,FALSE,15,Evening,59,5,51,258,2,60.2,0.085,0.864
6/7/2024,Fri,FALSE,16,Evening,54,6,43,310.3,1.81,53.87,0.111,0.796
6/7/2024,Fri,FALSE,17,Evening,38,1,35,199.4,2.33,44.36,0.026,0.921
6/7/2024,Fri,FALSE,18,Evening,37,2,29,178.4,1.3,34.86,0.054,0.784
6/7/2024,Fri,FALSE,19,Evening,25,3,20,147.8,2.38,28.52,0.12,0.8
6/7/2024,Fri,FALSE,20,Night,30,0,27,139.2,0.96,22.18,0,0.9
6/7/2024,Fri,FALSE,21,Night,18,0,18,66.6,0.11,19.01,0,1
6/7/2024,Fri,FALSE,22,Night,26,1,23,118.5,0.4,15.84,0.038,0.885
6/7/2024,Fri,FALSE,23,Night,5,1,4,27.5,1.75,12.67,0.2,0.8
6/8/2024,Sat,TRUE,0,Night,2,0,2,6.2,1.39,5.23,0,1
6/8/2024,Sat,TRUE,1,Night,4,0,3,32.9,0.33,3.49,0,0.75
6/8/2024,Sat,TRUE,2,Night,3,0,3,3.3,0.28,2.62,0,1
6/8/2024,Sat,TRUE,3,Night,2,0,1,1.2,0.06,2.09,0,0.5
6/8/2024,Sat,TRUE,4,Night,1,0,1,7.7,0.15,2.62,0,1
6/8/2024,Sat,TRUE,5,Night,3,0,2,3.7,1.35,5.23,0,0.667
6/8/2024,Sat,TRUE,6,Morning,11,1,6,43.1,0.19,12.21,0.091,0.545
6/8/2024,Sat,TRUE,7,Morning,22,2,17,119.4,2.54,19.18,0.091,0.773
6/8/2024,Sat,TRUE,8,Morning,23,2,18,125.1,1.09,26.16,0.087,0.783
6/8/2024,Sat,TRUE,9,Morning,33,3,28,142.7,2.53,31.39,0.091,0.848
6/8/2024,Sat,TRUE,10,Morning,27,1,23,128.3,1.61,36.63,0.037,0.852
6/8/2024,Sat,TRUE,11,Morning,24,2,19,141,2.43,34.88,0.083,0.792
6/8/2024,Sat,TRUE,12,Morning,32,3,26,147.1,2.86,27.9,0.094,0.812
6/8/2024,Sat,TRUE,13,Morning,29,5,23,92.8,1.51,29.65,0.172,0.793
6/8/2024,Sat,TRUE,14,Evening,44,5,34,179.7,2.01,34.88,0.114,0.773
6/8/2024,Sat,TRUE,15,Evening,33,3,28,162,1.16,33.14,0.091,0.848
6/8/2024,Sat,TRUE,16,Evening,32,0,25,143.2,2.42,29.65,0,0.781
6/8/2024,Sat,TRUE,17,Evening,24,3,18,119.4,1.61,24.42,0.125,0.75
6/8/2024,Sat,TRUE,18,Evening,22,2,17,128.4,0.54,19.18,0.091,0.773
6/8/2024,Sat,TRUE,19,Evening,14,1,12,71.3,6.92,15.7,0.071,0.857
6/8/2024,Sat,TRUE,20,Night,11,0,11,40.5,1.82,12.21,0,1
6/8/2024,Sat,TRUE,21,Night,11,1,9,66.3,6.05,10.46,0.091,0.818
6/8/2024,Sat,TRUE,22,Night,7,1,5,44.8,3.19,8.72,0.143,0.714
6/8/2024,Sat,TRUE,23,Night,3,0,2,5.1,1.56,6.98,0,0.667
6/9/2024,Sun,TRUE,0,Night,5,0,4,21.1,0.24,5.24,0,0.8
6/9/2024,Sun,TRUE,1,Night,4,0,3,9.2,0.75,3.49,0,0.75
6/9/2024,Sun,TRUE,2,Night,4,0,3,19.5,0.12,2.62,0,0.75
6/9/2024,Sun,TRUE,3,Night,4,1,3,37.4,0.11,2.09,0.25,0.75
6/9/2024,Sun,TRUE,4,Night,6,0,6,16.6,0.09,2.62,0,1
6/9/2024,Sun,TRUE,5,Night,4,0,4,22.9,0.09,5.24,0,1
6/9/2024,Sun,TRUE,6,Morning,7,1,6,26.1,3.74,12.22,0.143,0.857
6/9/2024,Sun,TRUE,7,Morning,21,1,20,93.5,6.64,19.2,0.048,0.952
6/9/2024,Sun,TRUE,8,Morning,26,0,22,126.8,2.98,26.18,0,0.846
6/9/2024,Sun,TRUE,9,Morning,28,0,24,133.1,3.68,31.42,0,0.857
6/9/2024,Sun,TRUE,10,Morning,40,2,32,179.6,11.3,36.65,0.05,0.8
6/9/2024,Sun,TRUE,11,Morning,29,2,25,107.1,3.57,34.91,0.069,0.862
6/9/2024,Sun,TRUE,12,Morning,27,3,19,119.1,0.38,27.93,0.111,0.704
6/9/2024,Sun,TRUE,13,Morning,31,1,24,147.8,4.9,29.67,0.032,0.774
6/9/2024,Sun,TRUE,14,Evening,36,3,30,136.1,5.86,34.91,0.083,0.833
6/9/2024,Sun,TRUE,15,Evening,25,2,19,103.1,0.32,33.16,0.08,0.76
6/9/2024,Sun,TRUE,16,Evening,29,2,23,101.6,6.23,29.67,0.069,0.793
6/9/2024,Sun,TRUE,17,Evening,24,1,18,108.7,1.11,24.43,0.042,0.75
6/9/2024,Sun,TRUE,18,Evening,17,3,12,93.5,2.54,19.2,0.176,0.706
6/9/2024,Sun,TRUE,19,Evening,18,3,12,71.3,3.09,15.71,0.167,0.667
6/9/2024,Sun,TRUE,20,Night,16,0,16,65.1,5.85,12.22,0,1
6/9/2024,Sun,TRUE,21,Night,4,1,3,7.5,3.46,10.47,0.25,0.75
6/9/2024,Sun,TRUE,22,Night,10,1,7,42.9,0.34,8.73,0.1,0.7
6/9/2024,Sun,TRUE,23,Night,7,0,7,25.2,0.55,6.98,0,1
6/10/2024,Mon,FALSE,0,Night,9,1,7,34.8,3.08,9.53,0.111,0.778
6/10/2024,Mon,FALSE,1,Night,8,0,6,70,0.26,6.35,0,0.75
6/10/2024,Mon,FALSE,2,Night,6,0,5,24.8,0.1,4.76,0,0.833
6/10/2024,Mon,FALSE,3,Night,3,1,2,7.2,0.14,3.81,0.333,0.667
6/10/2024,Mon,FALSE,4,Night,4,0,3,7.2,0.02,4.76,0,0.75
6/10/2024,Mon,FALSE,5,Night,12,0,11,54.7,1.98,9.53,0,0.917
6/10/2024,Mon,FALSE,6,Morning,16,1,15,75.1,1.31,22.23,0.062,0.938
6/10/2024,Mon,FALSE,7,Morning,32,3,27,150,0.83,34.93,0.094,0.844
6/10/2024,Mon,FALSE,8,Morning,44,3,39,191.8,2.6,47.64,0.068,0.886
6/10/2024,Mon,FALSE,9,Morning,63,4,53,296.4,1.6,57.16,0.063,0.841
6/10/2024,Mon,FALSE,10,Morning,67,3,57,283.9,11.58,66.69,0.045,0.851
6/10/2024,Mon,FALSE,11,Morning,72,6,57,364.3,4.06,63.51,0.083,0.792
6/10/2024,Mon,FALSE,12,Morning,53,8,40,231.2,1.8,50.81,0.151,0.755
6/10/2024,Mon,FALSE,13,Morning,60,4,49,232.2,8.04,53.99,0.067,0.817
6/10/2024,Mon,FALSE,14,Evening,64,3,56,302.6,4.19,63.51,0.047,0.875
6/10/2024,Mon,FALSE,15,Evening,66,9,54,333.2,1.82,60.34,0.136,0.818
6/10/2024,Mon,FALSE,16,Evening,43,3,37,167.1,4.59,53.99,0.07,0.86
6/10/2024,Mon,FALSE,17,Evening,40,1,36,177.9,5.54,44.46,0.025,0.9
6/10/2024,Mon,FALSE,18,Evening,44,3,33,217,7.36,34.93,0.068,0.75
6/10/2024,Mon,FALSE,19,Evening,27,3,19,176.6,0.64,28.58,0.111,0.704
6/10/2024,Mon,FALSE,20,Night,22,0,20,82.6,0.79,22.23,0,0.909
6/10/2024,Mon,FALSE,21,Night,17,1,13,63.3,0,19.05,0.059,0.765
6/10/2024,Mon,FALSE,22,Night,10,2,7,31.8,1.12,15.88,0.2,0.7
6/10/2024,Mon,FALSE,23,Night,15,2,12,106.5,0.13,12.7,0.133,0.8
6/11/2024,Tue,FALSE,0,Night,8,0,7,41.5,0.57,9.53,0,0.875
6/11/2024,Tue,FALSE,1,Night,2,0,2,11.7,0.35,6.36,0,1
6/11/2024,Tue,FALSE,2,Night,6,1,4,24.6,0.02,4.77,0.167,0.667
6/11/2024,Tue,FALSE,3,Night,5,0,5,22.3,0.63,3.81,0,1
6/11/2024,Tue,FALSE,4,Night,4,0,3,17.7,0.18,4.77,0,0.75
6/11/2024,Tue,FALSE,5,Night,7,0,6,37.6,0.15,9.53,0,0.857
6/11/2024,Tue,FALSE,6,Morning,16,2,13,65.2,1.5,22.25,0.125,0.812
6/11/2024,Tue,FALSE,7,Morning,34,3,23,127.6,2.99,34.96,0.088,0.676
6/11/2024,Tue,FALSE,8,Morning,57,2,47,277,8.59,47.67,0.035,0.825
6/11/2024,Tue,FALSE,9,Morning,55,2,46,266.5,3.85,57.2,0.036,0.836
6/11/2024,Tue,FALSE,10,Morning,64,4,49,316.7,1.48,66.74,0.062,0.766
6/11/2024,Tue,FALSE,11,Morning,67,2,58,367.7,8.25,63.56,0.03,0.866
6/11/2024,Tue,FALSE,12,Morning,51,6,37,261.4,1.94,50.85,0.118,0.725
6/11/2024,Tue,FALSE,13,Morning,60,5,50,240.7,2.09,54.03,0.083,0.833
6/11/2024,Tue,FALSE,14,Evening,58,2,47,292.4,1.8,63.56,0.034,0.81
6/11/2024,Tue,FALSE,15,Evening,57,7,41,254.9,0.29,60.38,0.123,0.719
6/11/2024,Tue,FALSE,16,Evening,61,2,51,267.8,0.42,54.03,0.033,0.836
6/11/2024,Tue,FALSE,17,Evening,44,6,30,222.8,5.18,44.49,0.136,0.682
6/11/2024,Tue,FALSE,18,Evening,39,3,31,183.6,8.49,34.96,0.077,0.795
6/11/2024,Tue,FALSE,19,Evening,39,1,33,235.8,0.87,28.6,0.026,0.846
6/11/2024,Tue,FALSE,20,Night,16,0,16,92.9,0.45,22.25,0,1
6/11/2024,Tue,FALSE,21,Night,19,0,15,106.1,1.56,19.07,0,0.789
6/11/2024,Tue,FALSE,22,Night,19,1,18,70.4,1.56,15.89,0.053,0.947
6/11/2024,Tue,FALSE,23,Night,8,0,8,37.8,1.54,12.71,0,1
6/12/2024,Wed,FALSE,0,Night,10,3,6,35.9,2.42,9.54,0.3,0.6
6/12/2024,Wed,FALSE,1,Night,8,1,6,43.5,0.49,6.36,0.125,0.75
6/12/2024,Wed,FALSE,2,Night,1,0,1,3.5,0.12,4.77,0,1
6/12/2024,Wed,FALSE,3,Night,8,1,6,30,0.18,3.82,0.125,0.75
6/12/2024,Wed,FALSE,4,Night,4,0,4,9.5,0.37,4.77,0,1
6/12/2024,Wed,FALSE,5,Night,7,1,6,33.5,0.3,9.54,0.143,0.857
6/12/2024,Wed,FALSE,6,Morning,27,3,21,133.6,3.23,22.26,0.111,0.778
6/12/2024,Wed,FALSE,7,Morning,34,4,27,174.7,3.95,34.98,0.118,0.794
6/12/2024,Wed,FALSE,8,Morning,44,2,37,197.2,0.83,47.7,0.045,0.841
6/12/2024,Wed,FALSE,9,Morning,63,4,50,298.1,4.98,57.25,0.063,0.794
6/12/2024,Wed,FALSE,10,Morning,67,5,55,370.2,2.46,66.79,0.075,0.821
6/12/2024,Wed,FALSE,11,Morning,59,5,47,252.8,0.86,63.61,0.085,0.797
6/12/2024,Wed,FALSE,12,Morning,54,7,38,251.1,0.44,50.89,0.13,0.704
6/12/2024,Wed,FALSE,13,Morning,44,4,37,167.3,1.4,54.07,0.091,0.841
6/12/2024,Wed,FALSE,14,Evening,57,3,44,263.2,7.82,63.61,0.053,0.772
6/12/2024,Wed,FALSE,15,Evening,62,6,49,270.5,13.67,60.43,0.097,0.79
6/12/2024,Wed,FALSE,16,Evening,58,2,47,339.7,2.7,54.07,0.034,0.81
6/12/2024,Wed,FALSE,17,Evening,41,6,32,188.3,6.57,44.52,0.146,0.78
6/12/2024,Wed,FALSE,18,Evening,31,4,20,158.1,1.88,34.98,0.129,0.645
6/12/2024,Wed,FALSE,19,Evening,33,0,23,164.1,5.37,28.62,0,0.697
6/12/2024,Wed,FALSE,20,Night,22,4,15,112.8,1.8,22.26,0.182,0.682
6/12/2024,Wed,FALSE,21,Night,11,1,9,28.2,0.12,19.08,0.091,0.818
6/12/2024,Wed,FALSE,22,Night,17,2,12,105.3,1.5,15.9,0.118,0.706
6/12/2024,Wed,FALSE,23,Night,13,0,10,66.8,1.06,12.72,0,0.769
6/13/2024,Thu,FALSE,0,Night,10,0,9,58.3,1.36,9.55,0,0.9
6/13/2024,Thu,FALSE,1,Night,8,0,7,43.7,0.24,6.37,0,0.875
6/13/2024,Thu,FALSE,2,Night,4,0,4,20.4,0.24,4.77,0,1
6/13/2024,Thu,FALSE,3,Night,4,0,4,21.6,0.05,3.82,0,1
6/13/2024,Thu,FALSE,4,Night,4,0,3,5.9,0.19,4.77,0,0.75
6/13/2024,Thu,FALSE,5,Night,10,0,9,29.7,1.29,9.55,0,0.9
6/13/2024,Thu,FALSE,6,Morning,17,2,12,85.3,0.63,22.28,0.118,0.706
6/13/2024,Thu,FALSE,7,Morning,41,4,30,148.6,6.18,35.01,0.098,0.732
6/13/2024,Thu,FALSE,8,Morning,53,4,42,249.1,5.4,47.74,0.075,0.792
6/13/2024,Thu,FALSE,9,Morning,54,4,45,239.7,4.03,57.29,0.074,0.833
6/13/2024,Thu,FALSE,10,Morning,75,4,57,397.6,3.03,66.84,0.053,0.76
6/13/2024,Thu,FALSE,11,Morning,57,7,42,226.2,2.14,63.65,0.123,0.737
6/13/2024,Thu,FALSE,12,Morning,38,2,34,216.4,1.07,50.92,0.053,0.895
6/13/2024,Thu,FALSE,13,Morning,58,4,49,298.7,1.22,54.11,0.069,0.845
6/13/2024,Thu,FALSE,14,Evening,69,3,52,288.1,0.33,63.65,0.043,0.754
6/13/2024,Thu,FALSE,15,Evening,55,1,49,266.2,2.27,60.47,0.018,0.891
6/13/2024,Thu,FALSE,16,Evening,50,4,39,241.2,1.18,54.11,0.08,0.78
6/13/2024,Thu,FALSE,17,Evening,39,1,31,159.6,2.48,44.56,0.026,0.795
6/13/2024,Thu,FALSE,18,Evening,37,1,33,253.3,2.94,35.01,0.027,0.892
6/13/2024,Thu,FALSE,19,Evening,20,0,18,94.1,0.5,28.64,0,0.9
6/13/2024,Thu,FALSE,20,Night,16,1,14,79.2,2.15,22.28,0.062,0.875
6/13/2024,Thu,FALSE,21,Night,19,2,13,71.9,1.1,19.1,0.105,0.684
6/13/2024,Thu,FALSE,22,Night,13,0,13,48.9,1.35,15.91,0,1
6/13/2024,Thu,FALSE,23,Night,14,1,11,57.8,0.31,12.73,0.071,0.786
6/14/2024,Fri,FALSE,0,Night,12,0,12,63.9,0.4,9.55,0,1
6/14/2024,Fri,FALSE,1,Night,8,1,5,30.9,0.14,6.37,0.125,0.625
6/14/2024,Fri,FALSE,2,Night,9,2,7,22,0.05,4.78,0.222,0.778
6/14/2024,Fri,FALSE,3,Night,2,1,1,10.8,0.31,3.82,0.5,0.5
6/14/2024,Fri,FALSE,4,Night,3,0,2,18.1,0.32,4.78,0,0.667
6/14/2024,Fri,FALSE,5,Night,8,1,5,30,0.47,9.55,0.125,0.625
6/14/2024,Fri,FALSE,6,Morning,25,2,20,99.6,1.01,22.29,0.08,0.8
6/14/2024,Fri,FALSE,7,Morning,43,4,35,198.1,2.9,35.04,0.093,0.814
6/14/2024,Fri,FALSE,8,Morning,43,5,35,215.9,3.68,47.77,0.116,0.814
6/14/2024,Fri,FALSE,9,Morning,58,4,45,301.8,0.44,57.33,0.069,0.776
6/14/2024,Fri,FALSE,10,Morning,67,8,45,256.1,1.24,66.89,0.119,0.672
6/14/2024,Fri,FALSE,11,Morning,67,3,58,267.9,5.05,63.7,0.045,0.866
6/14/2024,Fri,FALSE,12,Morning,58,2,52,268,5.02,50.96,0.034,0.897
6/14/2024,Fri,FALSE,13,Morning,44,2,39,252.9,0.81,54.14,0.045,0.886
6/14/2024,Fri,FALSE,14,Evening,59,7,46,226.2,0.18,63.7,0.119,0.78
6/14/2024,Fri,FALSE,15,Evening,50,4,41,219.9,0.96,60.51,0.08,0.82
6/14/2024,Fri,FALSE,16,Evening,54,4,41,237.9,0.27,54.14,0.074,0.759
6/14/2024,Fri,FALSE,17,Evening,38,0,36,216,7.81,44.59,0,0.947
6/14/2024,Fri,FALSE,18,Evening,31,0,28,116.4,2.36,35.04,0,0.903
6/14/2024,Fri,FALSE,19,Evening,25,3,20,96.1,2.33,28.66,0.12,0.8
6/14/2024,Fri,FALSE,20,Night,27,1,23,117.2,0.02,22.29,0.037,0.852
6/14/2024,Fri,FALSE,21,Night,15,1,13,59.6,0.58,19.11,0.067,0.867
6/14/2024,Fri,FALSE,22,Night,15,0,12,50.7,1.63,15.92,0,0.8
6/14/2024,Fri,FALSE,23,Night,11,1,10,46.1,1.74,12.74,0.091,0.909
6/15/2024,Sat,TRUE,0,Night,3,1,2,4.4,1.14,5.26,0.333,0.667
6/15/2024,Sat,TRUE,1,Night,4,1,3,16,0.6,3.51,0.25,0.75
6/15/2024,Sat,TRUE,2,Night,2,1,1,7,0.04,2.63,0.5,0.5
6/15/2024,Sat,TRUE,3,Night,1,0,1,6.8,0.64,2.1,0,1
6/15/2024,Sat,TRUE,4,Night,3,0,3,3.4,0.23,2.63,0,1
6/15/2024,Sat,TRUE,5,Night,5,1,3,9.3,0.01,5.26,0.2,0.6
6/15/2024,Sat,TRUE,6,Morning,10,1,9,65.5,5.02,12.27,0.1,0.9
6/15/2024,Sat,TRUE,7,Morning,19,4,13,78.5,0.89,19.28,0.211,0.684
6/15/2024,Sat,TRUE,8,Morning,25,0,22,109.1,6.63,26.3,0,0.88
6/15/2024,Sat,TRUE,9,Morning,47,4,38,188.1,0.94,31.55,0.085,0.809
6/15/2024,Sat,TRUE,10,Morning,37,1,32,127.5,13.09,36.81,0.027,0.865
6/15/2024,Sat,TRUE,11,Morning,36,5,29,176.1,0.44,35.06,0.139,0.806
6/15/2024,Sat,TRUE,12,Morning,33,5,25,123,4.45,28.05,0.152,0.758
6/15/2024,Sat,TRUE,13,Morning,24,1,20,134,4.28,29.8,0.042,0.833
6/15/2024,Sat,TRUE,14,Evening,33,4,27,158.9,0.63,35.06,0.121,0.818
6/15/2024,Sat,TRUE,15,Evening,25,1,18,119.5,1.97,33.31,0.04,0.72
6/15/2024,Sat,TRUE,16,Evening,32,5,24,190.5,0.21,29.8,0.156,0.75
6/15/2024,Sat,TRUE,17,Evening,17,2,10,73,2.93,24.54,0.118,0.588
6/15/2024,Sat,TRUE,18,Evening,16,0,15,56.6,6.32,19.28,0,0.938
6/15/2024,Sat,TRUE,19,Evening,15,2,11,88.5,1.4,15.78,0.133,0.733
6/15/2024,Sat,TRUE,20,Night,16,2,12,80.5,0.07,12.27,0.125,0.75
6/15/2024,Sat,TRUE,21,Night,9,1,7,45.5,1.4,10.52,0.111,0.778
6/15/2024,Sat,TRUE,22,Night,9,1,7,40.5,1.49,8.77,0.111,0.778
6/15/2024,Sat,TRUE,23,Night,5,0,5,24.9,1.04,7.01,0,1
6/16/2024,Sun,TRUE,0,Night,11,1,9,37.6,1.97,5.26,0.091,0.818
6/16/2024,Sun,TRUE,1,Night,5,0,4,33.2,0.08,3.51,0,0.8
6/16/2024,Sun,TRUE,2,Night,7,1,5,44.5,0.54,2.63,0.143,0.714
6/16/2024,Sun,TRUE,3,Night,3,0,3,4.2,0.19,2.11,0,1
6/16/2024,Sun,TRUE,4,Night,1,0,1,0.9,0.29,2.63,0,1
6/16/2024,Sun,TRUE,5,Night,7,1,6,44,0.06,5.26,0.143,0.857
6/16/2024,Sun,TRUE,6,Morning,22,3,13,61.7,3.88,12.28,0.136,0.591
6/16/2024,Sun,TRUE,7,Morning,18,0,16,77.5,2.92,19.3,0,0.889
6/16/2024,Sun,TRUE,8,Morning,28,1,26,166.7,0.94,26.31,0.036,0.929
6/16/2024,Sun,TRUE,9,Morning,34,2,30,107.7,7.02,31.58,0.059,0.882
6/16/2024,Sun,TRUE,10,Morning,36,1,30,172.6,0.08,36.84,0.028,0.833
6/16/2024,Sun,TRUE,11,Morning,37,4,28,179.1,0.2,35.09,0.108,0.757
6/16/2024,Sun,TRUE,12,Morning,37,8,29,169.9,17.37,28.07,0.216,0.784
6/16/2024,Sun,TRUE,13,Morning,25,2,23,135.8,5.05,29.82,0.08,0.92
6/16/2024,Sun,TRUE,14,Evening,38,3,32,133.8,12.54,35.09,0.079,0.842
6/16/2024,Sun,TRUE,15,Evening,40,2,33,192.6,7.41,33.33,0.05,0.825
6/16/2024,Sun,TRUE,16,Evening,32,3,26,149.6,7.87,29.82,0.094,0.812
6/16/2024,Sun,TRUE,17,Evening,26,2,23,138.1,0.61,24.56,0.077,0.885
6/16/2024,Sun,TRUE,18,Evening,17,1,14,77.3,1.25,19.3,0.059,0.824
6/16/2024,Sun,TRUE,19,Evening,14,1,13,56.7,0.75,15.79,0.071,0.929
6/16/2024,Sun,TRUE,20,Night,16,1,14,58,0.13,12.28,0.062,0.875
6/16/2024,Sun,TRUE,21,Night,10,1,7,43.8,0.59,10.53,0.1,0.7
6/16/2024,Sun,TRUE,22,Night,12,1,10,49.6,0.71,8.77,0.083,0.833
6/16/2024,Sun,TRUE,23,Night,8,0,8,40.9,1.58,7.02,0,1
6/17/2024,Mon,FALSE,0,Night,9,0,8,36.7,0.6,9.58,0,0.889
6/17/2024,Mon,FALSE,1,Night,9,0,7,32.6,0.3,6.38,0,0.778
6/17/2024,Mon,FALSE,2,Night,5,1,4,37,0.15,4.79,0.2,0.8
6/17/2024,Mon,FALSE,3,Night,5,1,2,15.2,0.23,3.83,0.2,0.4
6/17/2024,Mon,FALSE,4,Night,5,0,4,35.1,0.36,4.79,0,0.8
6/17/2024,Mon,FALSE,5,Night,5,0,5,7,0.76,9.58,0,1
6/17/2024,Mon,FALSE,6,Morning,25,0,21,142.9,3.05,22.34,0,0.84
6/17/2024,Mon,FALSE,7,Morning,33,4,25,153.9,4.71,35.11,0.121,0.758
6/17/2024,Mon,FALSE,8,Morning,53,5,44,206.6,1.73,47.88,0.094,0.83
6/17/2024,Mon,FALSE,9,Morning,55,8,41,233.8,1.04,57.46,0.145,0.745
6/17/2024,Mon,FALSE,10,Morning,74,8,57,343.7,2.38,67.03,0.108,0.77
6/17/2024,Mon,FALSE,11,Morning,71,10,51,305.6,5.7,63.84,0.141,0.718
6/17/2024,Mon,FALSE,12,Morning,40,6,30,140.8,0.54,51.07,0.15,0.75
6/17/2024,Mon,FALSE,13,Morning,61,3,53,245.9,2.99,54.26,0.049,0.869
6/17/2024,Mon,FALSE,14,Evening,75,4,63,318.8,1.12,63.84,0.053,0.84
6/17/2024,Mon,FALSE,15,Evening,58,2,51,234.6,2.48,60.65,0.034,0.879
6/17/2024,Mon,FALSE,16,Evening,60,6,48,248.8,0.95,54.26,0.1,0.8
