customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,kmeans_cluster,segment
CUST13534,Coimbatore,31,Male,19,14,21697.93,1549.85,5,5,5,15,0,Champions
CUST13535,Chennai,39,Female,267,2,862.17,431.08,1,1,1,3,1,Lost
CUST13536,Coimbatore,40,Female,151,3,1812.71,604.24,2,2,1,5,1,Lost
CUST13537,Bengaluru,22,Female,319,3,2410.98,803.66,1,2,1,4,1,Lost
CUST13538,Delhi,45,Female,29,16,11735.91,733.49,4,5,4,13,0,Champions
CUST13539,Chennai,46,Male,324,3,1869.3,623.1,1,2,1,4,1,Lost
CUST13540,Coimbatore,22,Male,149,5,4862.48,972.5,2,3,2,7,2,Loyal Customers
CUST13541,Hyderabad,25,Male,152,5,8717.05,1743.41,2,3,3,8,3,At-Risk
CUST13542,Chennai,47,Male,117,6,5615.510124,814.55,2,3,2,7,1,Lost
CUST13543,Madurai,32,Female,76,5,711.1,142.22,3,3,1,7,1,Lost
CUST13544,Pune,18,Female,104,6,9197.94,1532.99,3,3,3,9,3,At-Risk
CUST13545,Chennai,19,Female,27,11,18274.14,1661.29,4,4,5,13,0,Champions
CUST13546,Chennai,31,Male,20,21,21729.27,1034.73,5,5,5,15,0,Champions
CUST13547,Bengaluru,21,Male,119,4,7837.24,1959.31,2,2,3,7,3,At-Risk
CUST13548,Madurai,29,Male,110,3,8173.49,2724.5,3,2,3,8,3,At-Risk
CUST13549,Mumbai,34,Female,31,15,25162.56,1677.5,4,5,5,14,0,Champions
CUST13550,Hyderabad,50,Female,42,10,10323.46,1032.35,4,4,4,12,0,Champions
CUST13551,Chennai,31,Male,45,10,1640.54,164.05,4,4,1,9,1,Lost
CUST13552,Mumbai,46,Female,248,2,1242.59,621.29,1,1,1,3,1,Lost
CUST13553,Mumbai,50,Female,7,21,26930.59,1282.41,5,5,5,15,0,Champions
CUST13554,Chennai,50,Male,61,13,7050.98,542.38,3,5,3,11,0,Champions
CUST13555,Mumbai,37,Female,229,2,1392.37,696.18,1,1,1,3,1,Lost
CUST13556,Coimbatore,18,Male,189,4,9781.14,2445.28,2,2,3,7,3,At-Risk
CUST13557,Bengaluru,39,Female,58,4,11394.34,2848.58,3,2,4,9,3,At-Risk
CUST13558,Chennai,46,Female,204,2,772.54,386.27,2,1,1,4,1,Lost
CUST13559,Bengaluru,33,Other,109,5,4066.81,813.36,3,3,2,8,3,At-Risk
CUST13560,Madurai,53,Male,127,6,4726.4,787.73,2,3,2,7,3,At-Risk
CUST13561,Hyderabad,43,Male,282,3,1593.76,531.25,1,2,1,4,1,Lost
CUST13562,Chennai,40,Male,195,1,1760.37,1760.37,2,1,1,4,3,At-Risk
CUST13563,Bengaluru,46,Male,18,10,17498.20357,914.16,5,4,5,14,0,Champions
CUST13564,Bengaluru,38,Female,6,20,27927.34,1396.37,5,5,5,15,0,Champions
CUST13565,Delhi,18,Female,58,13,6646.63,511.28,3,5,3,11,0,Champions
CUST13566,Mumbai,29,Male,1,11,20928.08,1902.55,5,4,5,14,0,Champions
CUST13567,Delhi,47,Male,23,17,31870.17495,1543.43,5,5,5,15,2,Loyal Customers
CUST13568,Hyderabad,25,Male,28,8,12556.67,1569.58,4,3,4,11,0,Champions
CUST13569,Pune,32,Male,286,2,1567.72,783.86,1,1,1,3,1,Lost
CUST13570,Madurai,23,Male,353,1,2055.15,2055.15,1,1,1,3,3,At-Risk
CUST13571,Mumbai,54,Male,170,8,4243.06,530.38,2,3,2,7,1,Lost
CUST13572,Hyderabad,52,Female,26,4,8367.34,2091.84,5,2,3,10,3,At-Risk
CUST13573,Trichy,24,Male,24,19,13940.61,733.72,5,5,4,14,0,Champions
CUST13574,Pune,36,Female,13,6,9158.87,1526.48,5,3,3,11,0,Champions
CUST13575,Bengaluru,27,Female,9,16,30488.31,1905.52,5,5,5,15,0,Champions
CUST13576,Coimbatore,41,Male,100,3,5550.5,1850.17,3,2,2,7,3,At-Risk
CUST13577,Bengaluru,40,Female,36,20,5149.8,257.49,4,5,2,11,0,Champions
CUST13578,Delhi,43,Female,257,3,1960.099819,640.5,1,2,1,4,1,Lost
CUST13579,Bengaluru,38,Female,105,3,7204.35,2401.45,3,2,3,8,3,At-Risk
CUST13580,Bengaluru,66,Male,38,9,9501.14,1055.68,4,4,3,11,0,Champions
CUST13581,Hyderabad,23,Male,16,22,46304.65286,1167.46,5,5,5,15,0,Champions
CUST13582,Bengaluru,18,Female,107,8,6189.75,773.72,3,3,3,9,2,Loyal Customers
CUST13583,Pune,30,Female,248,3,2230.77,743.59,1,2,1,4,1,Lost
CUST13584,Bengaluru,18,Male,113,3,5762.39,1920.8,3,2,2,7,3,At-Risk
CUST13585,Madurai,18,Male,38,10,9202.82694,1261.37,4,4,3,11,0,Champions
CUST13586,Bengaluru,23,Male,178,5,3633.04,726.61,2,3,2,7,1,Lost
CUST13587,Hyderabad,24,Male,74,7,11631.15781,838.19,3,3,4,10,3,At-Risk
CUST13588,Chennai,23,Female,365,1,2943.1,2943.1,1,1,2,4,3,At-Risk
CUST13589,Coimbatore,40,Male,147,3,10530.35,3510.12,2,2,4,8,3,At-Risk
CUST13590,Kochi,28,Male,158,2,2341.52,1170.76,2,1,1,4,3,At-Risk
CUST13591,Chennai,32,Female,45,16,5033.72,314.61,4,5,2,11,0,Champions
CUST13592,Mumbai,44,Male,122,4,7030.63,1757.66,2,2,3,7,3,At-Risk
CUST13593,Mumbai,26,Female,37,9,14683.49,1631.5,4,4,4,12,0,Champions
CUST13594,Bengaluru,31,Female,16,18,35353.49,1964.08,5,5,5,15,0,Champions
CUST13595,Delhi,38,Male,37,7,4276.67,610.95,4,3,2,9,1,Lost
CUST13596,Coimbatore,18,Female,365,2,2593.02,1296.51,1,1,2,4,3,At-Risk
CUST13597,Mumbai,18,Female,64,3,6941.64,2313.88,3,2,3,8,3,At-Risk
CUST13598,Bengaluru,38,Male,1,19,19525.27,1027.65,5,5,5,15,0,Champions
CUST13599,Delhi,39,Male,234,1,2954.59,2954.59,1,1,2,4,3,At-Risk
CUST13600,Chennai,57,Female,47,10,8093.29,809.33,4,4,3,11,0,Champions
CUST13601,Mumbai,36,Female,24,13,4800.64,369.28,5,5,2,12,0,Champions
CUST13602,Coimbatore,43,Female,38,10,10055.45,1005.54,4,4,3,11,0,Champions
CUST13603,Coimbatore,32,Male,61,4,10695.04556,2221.47,3,2,4,9,3,At-Risk
CUST13604,Coimbatore,37,Female,59,9,9470.23,1052.25,3,4,3,10,0,Champions
CUST13605,Coimbatore,52,Male,134,6,5656.53,942.76,2,3,2,7,3,At-Risk
CUST13606,Hyderabad,18,Female,121,7,7325.99,1046.57,2,3,3,8,2,Loyal Customers
CUST13607,Madurai,39,Female,41,11,13712.23,1246.57,4,4,4,12,0,Champions
CUST13608,Kochi,57,Male,288,4,1152.27,288.07,1,2,1,4,1,Lost
CUST13609,Kochi,37,Female,18,25,33731.44,1349.26,5,5,5,15,0,Champions
CUST13610,Mumbai,52,Female,300,4,1491.39,372.85,1,2,1,4,1,Lost
CUST13611,Chennai,27,Female,112,7,10412.18,1487.45,3,3,4,10,3,At-Risk
CUST13612,Bengaluru,34,Male,105,5,5837.06,1167.41,3,3,2,8,3,At-Risk
CUST13613,Hyderabad,34,Female,200,4,3333.92,833.48,2,2,2,6,1,Lost
CUST13614,Bengaluru,18,Female,87,5,5038.83,1007.77,3,3,2,8,3,At-Risk
CUST13615,Chennai,21,Male,1,20,37245.86,1862.29,5,5,5,15,0,Champions
CUST13616,Mumbai,22,Male,292,3,2653.6,884.53,1,2,2,5,1,Lost
CUST13617,Hyderabad,43,Male,22,19,1536.8,80.88,5,5,1,11,1,Lost
CUST13618,Hyderabad,44,Female,22,13,26789.1,2060.7,5,5,5,15,0,Champions
CUST13619,Chennai,38,Female,157,5,2738.39,547.68,2,3,2,7,1,Lost
CUST13620,Delhi,43,Male,120,4,6929.54,1732.38,2,2,3,7,3,At-Risk
CUST13621,Coimbatore,32,Female,29,21,4993.81,237.8,4,5,2,11,0,Champions
CUST13622,Coimbatore,47,Male,365,4,2671.48,667.87,1,2,2,5,1,Lost
CUST13623,Pune,34,Female,285,2,1321.38,660.69,1,1,1,3,1,Lost
CUST13624,Coimbatore,35,Male,118,5,8661.14,1732.23,2,3,3,8,2,Loyal Customers
CUST13625,Coimbatore,31,Male,167,4,5697.4,1424.35,2,2,2,6,3,At-Risk
CUST13626,Chennai,42,Male,179,5,1947.6,389.52,2,3,1,6,1,Lost
CUST13627,Pune,29,Male,18,7,12449.35,1778.48,5,3,4,12,2,Loyal Customers
CUST13628,Hyderabad,45,Female,110,4,8554.13,2138.53,3,2,3,8,3,At-Risk
CUST13629,Mumbai,22,Female,294,3,2611.58,870.53,1,2,2,5,1,Lost
CUST13630,Hyderabad,22,Male,321,3,1056.47,352.16,1,2,1,4,1,Lost
CUST13631,Chennai,42,Male,365,2,1982.993327,1240.53,1,1,1,3,3,At-Risk
CUST13632,Bengaluru,33,Male,28,14,21567.49,1540.54,4,5,5,14,0,Champions
CUST13633,Bengaluru,29,Female,53,12,16347.66,1362.3,4,4,4,12,0,Champions
CUST13634,Chennai,44,Female,67,13,16495.07418,636.57,3,5,4,12,0,Champions
CUST13635,Bengaluru,27,Male,39,11,7211.78,655.62,4,4,3,11,2,Loyal Customers
CUST13636,Kochi,32,Female,27,12,22826.75,1902.23,4,4,5,13,0,Champions
CUST13637,Chennai,49,Male,77,7,16250.29,2321.47,3,3,4,10,3,At-Risk
CUST13638,Madurai,51,Female,152,2,1559.25,779.62,2,1,1,4,1,Lost
CUST13639,Coimbatore,51,Female,336,2,1973.7,986.85,1,1,1,3,1,Lost
CUST13640,Coimbatore,31,Female,135,1,2135.11,2135.11,2,1,1,4,3,At-Risk
CUST13641,Pune,48,Female,312,3,615.56,205.19,1,2,1,4,1,Lost
CUST13642,Bengaluru,24,Female,5,20,27054.33,1352.72,5,5,5,15,0,Champions
CUST13643,Bengaluru,24,Female,17,24,27942.63,1164.28,5,5,5,15,0,Champions
CUST13644,Hyderabad,18,Female,186,3,1565.93,521.98,2,2,1,5,1,Lost
CUST13645,Chennai,52,Male,120,3,5554.15,1851.38,2,2,2,6,3,At-Risk
CUST13646,Bengaluru,24,Male,128,9,6629.46,736.61,2,4,3,9,3,At-Risk
CUST13647,Bengaluru,33,Male,21,18,8139.65,452.2,5,5,3,13,2,Loyal Customers
CUST13648,Mumbai,24,Female,28,9,14357.48,1595.28,4,4,4,12,0,Champions
CUST13649,Trichy,42,Male,92,4,7055.62,1763.9,3,2,3,8,3,At-Risk
CUST13650,Hyderabad,30,Male,251,1,4182.27,4182.27,1,1,2,4,3,At-Risk
CUST13651,Bengaluru,20,Male,329,1,2202.78,2202.78,1,1,1,3,3,At-Risk
CUST13652,Hyderabad,39,Male,108,7,5834.65,833.52,3,3,2,8,3,At-Risk
CUST13653,Chennai,18,Female,114,1,10598.21509,10400.11,3,1,4,8,3,At-Risk
CUST13654,Chennai,25,Female,295,2,4300.45,2150.22,1,1,2,4,3,At-Risk
CUST13655,Coimbatore,18,Female,156,3,6162.92,2054.31,2,2,3,7,3,At-Risk
CUST13656,Madurai,18,Female,116,2,8586.67,4293.34,2,1,3,6,3,At-Risk
CUST13657,Mumbai,36,Female,330,1,556.07,556.07,1,1,1,3,1,Lost
CUST13658,Mumbai,18,Male,341,1,2024.706681,2750.74,1,1,1,3,3,At-Risk
CUST13659,Pune,18,Male,209,1,200.0,200.0,2,1,1,4,1,Lost
CUST13660,Mumbai,34,Female,50,14,12299.41,878.53,4,5,4,13,0,Champions
CUST13661,Mumbai,28,Male,68,5,7967.39,1593.48,3,3,3,9,3,At-Risk
CUST13662,Chennai,56,Male,348,1,1999.76,1999.76,1,1,1,3,2,Loyal Customers
CUST13663,Chennai,54,Female,19,9,43398.71,4822.08,5,4,5,14,0,Champions
CUST13664,Mumbai,24,Male,260,3,2631.22,877.07,1,2,2,5,1,Lost
CUST13665,Bengaluru,40,Male,35,15,13094.09,872.94,4,5,4,13,0,Champions
CUST13666,Hyderabad,42,Male,336,3,2837.89,945.96,1,2,2,5,1,Lost
CUST13667,Chennai,27,Male,91,10,2767.82,276.78,3,4,2,9,1,Lost
CUST13668,Chennai,18,Male,46,7,6071.71,867.39,4,3,3,10,3,At-Risk
CUST13669,Bengaluru,34,Male,59,11,11252.12972,1148.01,3,4,4,11,0,Champions
CUST13670,Coimbatore,32,Female,1,6,5575.67,929.28,5,3,2,10,0,Champions
CUST13671,Chennai,29,Female,100,8,11308.3,1413.54,3,3,4,10,3,At-Risk
CUST13672,Delhi,39,Male,18,9,12284.93,1364.99,5,4,4,13,2,Loyal Customers
CUST13673,Chennai,26,Female,278,3,1200.73,400.24,1,2,1,4,1,Lost
CUST13674,Mumbai,21,Male,122,4,4739.12,1184.78,2,2,2,6,2,Loyal Customers
CUST13675,Madurai,35,Male,115,8,4313.45,539.18,3,3,2,8,1,Lost
CUST13676,Chennai,38,Male,6,9,30288.13,3365.35,5,4,5,14,0,Champions
CUST13677,Bengaluru,21,Female,365,3,3039.09,1013.03,1,2,2,5,1,Lost
CUST13678,Hyderabad,44,Male,1,22,21207.81,963.99,5,5,5,15,0,Champions
CUST13679,Bengaluru,18,Female,199,9,6426.44,714.05,2,4,3,9,3,At-Risk
CUST13680,Hyderabad,28,Female,204,3,2160.571906,488.76,2,2,1,5,1,Lost
CUST13681,Chennai,31,Female,89,8,5702.395895,1047.93,3,3,2,8,3,At-Risk
CUST13682,Hyderabad,27,Female,177,5,8609.462164,965.74,2,3,3,8,3,At-Risk
CUST13683,Coimbatore,28,Female,69,11,9845.89,895.08,3,4,3,10,0,Champions
CUST13684,Delhi,55,Male,141,4,4015.74,1003.94,2,2,2,6,3,At-Risk
CUST13685,Mumbai,25,Male,54,2,4791.79,2395.9,4,1,2,7,3,At-Risk
CUST13686,Kochi,61,Female,242,1,1835.9,1835.9,1,1,1,3,3,At-Risk
CUST13687,Bengaluru,39,Female,305,2,1566.68,783.34,1,1,1,3,1,Lost
CUST13688,Chennai,35,Male,105,4,9580.02,2395.0,3,2,3,8,3,At-Risk
CUST13689,Chennai,39,Male,101,5,5658.45,1131.69,3,3,2,8,3,At-Risk
CUST13690,Hyderabad,62,Male,89,9,2679.81,297.76,3,4,2,9,1,Lost
CUST13691,Mumbai,23,Male,80,13,18060.71,1389.29,3,5,5,13,0,Champions
CUST13692,Hyderabad,22,Male,88,2,2220.63,1110.32,3,1,1,5,3,At-Risk
CUST13693,Coimbatore,26,Female,299,1,863.61,863.61,1,1,1,3,1,Lost
CUST13694,Madurai,34,Female,42,11,11499.3,1045.39,4,4,4,12,0,Champions
CUST13695,Chennai,18,Male,46,9,20284.69,2253.85,4,4,5,13,0,Champions
CUST13696,Kochi,34,Female,82,12,2763.16519,419.77,3,4,2,9,1,Lost
CUST13697,Delhi,53,Female,68,9,9911.48,1101.28,3,4,3,10,3,At-Risk
CUST13698,Kochi,36,Male,18,15,39723.04,2648.2,5,5,5,15,0,Champions
CUST13699,Coimbatore,31,Male,59,5,7526.670174,2303.4,3,3,3,9,3,At-Risk
CUST13700,Mumbai,27,Female,38,1,8304.158705,5441.66,4,1,3,8,3,At-Risk
CUST13701,Delhi,44,Female,155,4,7086.45,1771.61,2,2,3,7,3,At-Risk
CUST13702,Madurai,25,Male,33,11,5810.89,528.26,4,4,2,10,0,Champions
CUST13703,Hyderabad,54,Other,114,6,4071.56,678.59,3,3,2,8,1,Lost
CUST13704,Kochi,55,Male,348,3,3569.72,1189.91,1,2,2,5,3,At-Risk
CUST13705,Pune,37,Male,307,1,2048.02,2048.02,1,1,1,3,3,At-Risk
CUST13706,Delhi,34,Male,100,6,6802.46,1133.74,3,3,3,9,3,At-Risk
CUST13707,Coimbatore,45,Male,13,20,13635.09,681.75,5,5,4,14,0,Champions
CUST13708,Madurai,46,Female,365,2,3087.32,1543.66,1,1,2,4,3,At-Risk
CUST13709,Kochi,25,Female,120,6,9648.32,1608.05,2,3,3,8,3,At-Risk
CUST13710,Chennai,28,Male,33,14,7162.31,511.59,4,5,3,12,0,Champions
CUST13711,Delhi,19,Female,13,19,12023.8107,956.14,5,5,4,14,0,Champions
CUST13712,Delhi,38,Female,23,17,9604.36,564.96,5,5,3,13,2,Loyal Customers
CUST13713,Mumbai,41,Male,16,18,29618.51499,2356.02,5,5,5,15,0,Champions
CUST13714,Trichy,19,Female,2,14,30658.77,2189.91,5,5,5,15,0,Champions
CUST13715,Madurai,29,Male,273,3,3044.71,1014.9,1,2,2,5,3,At-Risk
CUST13716,Madurai,19,Female,167,6,4369.34,728.22,2,3,2,7,1,Lost
CUST13717,Chennai,24,Male,120,6,7146.47,1191.08,2,3,3,8,2,Loyal Customers
CUST13718,Bengaluru,40,Female,297,1,1592.927907,1032.06,1,1,1,3,1,Lost
CUST13719,Coimbatore,26,Male,244,3,3216.13,1072.04,1,2,2,5,3,At-Risk
CUST13720,Madurai,31,Female,285,3,2503.41,834.47,1,2,1,4,1,Lost
CUST13721,Hyderabad,18,Female,294,2,959.1,479.55,1,1,1,3,1,Lost
CUST13722,Kochi,36,Male,64,4,8687.18,2171.8,3,2,3,8,3,At-Risk
CUST13723,Coimbatore,34,Male,297,3,2448.85,816.28,1,2,1,4,1,Lost
CUST13724,Bengaluru,26,Male,192,5,2855.243647,497.13,2,3,2,7,1,Lost
CUST13725,Kochi,32,Female,1,18,33275.21,1848.62,5,5,5,15,0,Champions
CUST13726,Chennai,36,Male,86,3,11057.17,3685.72,3,2,4,9,3,At-Risk
CUST13727,Chennai,25,Female,95,1,6671.34,6671.34,3,1,3,7,3,At-Risk
CUST13728,Chennai,18,Male,284,2,977.03,488.52,1,1,1,3,1,Lost
CUST13729,Mumbai,54,Male,25,12,13261.24,1105.1,5,4,4,13,0,Champions
CUST13730,Chennai,27,Male,259,4,2524.794034,1242.01,1,2,1,4,2,Loyal Customers
CUST13731,Kochi,33,Male,4,15,30408.01,2027.2,5,5,5,15,0,Champions
CUST13732,Bengaluru,45,Female,67,5,13067.3,2613.46,3,3,4,10,3,At-Risk
CUST13733,Mumbai,70,Female,39,16,32590.14,2036.88,4,5,5,14,0,Champions
CUST13734,Coimbatore,20,Male,196,5,5255.31,1051.06,2,3,2,7,3,At-Risk
CUST13735,Bengaluru,39,Male,243,2,3606.46,1803.23,1,1,2,4,3,At-Risk
CUST13736,Delhi,26,Male,52,14,9282.84,663.06,4,5,3,12,2,Loyal Customers
CUST13737,Hyderabad,28,Female,177,8,4724.9,590.61,2,3,2,7,1,Lost
CUST13738,Hyderabad,26,Male,55,8,3088.8,386.1,4,3,2,9,1,Lost
CUST13739,Mumbai,22,Female,22,16,28624.62,1789.04,5,5,5,15,0,Champions
CUST13740,Pune,34,Female,143,5,4852.74,970.55,2,3,2,7,3,At-Risk
CUST13741,Hyderabad,18,Male,17,17,30167.37,1774.55,5,5,5,15,0,Champions
CUST13742,Hyderabad,44,Female,126,5,200.0,40.0,2,3,1,6,1,Lost
CUST13743,Chennai,35,Male,13,23,28860.83,1254.82,5,5,5,15,0,Champions
CUST13744,Chennai,39,Male,13,17,23131.27,1360.66,5,5,5,15,0,Champions
CUST13745,Coimbatore,29,Male,176,6,5755.09,959.18,2,3,2,7,2,Loyal Customers
CUST13746,Delhi,30,Male,152,4,5650.3,1412.58,2,2,2,6,3,At-Risk
CUST13747,Bengaluru,37,Male,27,23,27627.0,1201.17,4,5,5,14,0,Champions
CUST13748,Bengaluru,21,Male,28,7,7221.65,1031.66,4,3,3,10,3,At-Risk
CUST13749,Pune,30,Male,299,2,3015.168264,1406.9,1,1,2,4,3,At-Risk
CUST13750,Pune,25,Male,117,9,2595.003147,521.35,2,4,2,8,1,Lost
CUST13751,Pune,24,Female,10,26,30188.76,1161.11,5,5,5,15,0,Champions
CUST13752,Madurai,18,Female,134,9,4072.41,452.49,2,4,2,8,1,Lost
CUST13753,Delhi,49,Male,49,5,5980.56,1196.11,4,3,3,10,3,At-Risk
CUST13754,Coimbatore,26,Male,11,22,35150.2993,1312.93,5,5,5,15,0,Champions
CUST13755,Coimbatore,47,Male,257,2,1928.85,964.42,1,1,1,3,3,At-Risk
CUST13756,Coimbatore,46,Female,348,1,3264.8,3264.8,1,1,2,4,3,At-Risk
CUST13757,Madurai,20,Female,361,1,418.01,418.01,1,1,1,3,1,Lost
CUST13758,Bengaluru,22,Male,275,2,1250.66,625.33,1,1,1,3,1,Lost
CUST13759,Hyderabad,62,Male,84,6,1969.08,328.18,3,3,1,7,1,Lost
CUST13760,Chennai,53,Male,92,8,6358.56,794.82,3,4,3,10,3,At-Risk
CUST13761,Delhi,34,Male,108,5,1380.985965,269.09,3,3,1,7,1,Lost
CUST13762,Mumbai,37,Female,224,2,1747.58,873.79,2,1,1,4,1,Lost
CUST13763,Madurai,27,Female,109,6,8802.05,1467.01,3,3,3,9,3,At-Risk
CUST13764,Bengaluru,39,Male,40,6,17910.77,2985.13,4,3,5,12,3,At-Risk
CUST13765,Madurai,26,Male,32,12,10856.94,904.74,4,4,4,12,0,Champions
CUST13766,Mumbai,18,Male,275,1,4235.68,4235.68,1,1,2,4,3,At-Risk
CUST13767,Bengaluru,19,Male,12,21,16177.82,770.37,5,5,4,14,0,Champions
CUST13768,Chennai,34,Female,108,3,7710.67,2570.22,3,2,3,8,3,At-Risk
CUST13769,Chennai,22,Female,365,3,929.52,309.84,1,2,1,4,1,Lost
CUST13770,Mumbai,33,Male,153,4,3684.54,921.14,2,2,2,6,3,At-Risk
CUST13771,Pune,22,Male,340,1,292.69,292.69,1,1,1,3,1,Lost
CUST13772,Madurai,25,Female,109,7,7652.85,1093.26,3,3,3,9,3,At-Risk
CUST13773,Delhi,43,Female,34,20,17240.11,862.01,4,5,5,14,0,Champions
CUST13774,Delhi,37,Male,313,2,555.61,277.8,1,1,1,3,1,Lost
CUST13775,Kochi,34,Male,74,11,7534.84,684.99,3,4,3,10,0,Champions
CUST13776,Hyderabad,44,Male,40,7,13099.72,1871.39,4,3,4,11,3,At-Risk
CUST13777,Mumbai,39,Female,37,6,12817.78,2136.3,4,3,4,11,3,At-Risk
CUST13778,Delhi,50,Female,43,9,10709.29,1189.92,4,4,4,12,0,Champions
CUST13779,Pune,29,Male,49,6,12594.12,2099.02,4,3,4,11,3,At-Risk
CUST13780,Bengaluru,29,Female,24,7,7379.88,1054.27,5,3,3,11,0,Champions
CUST13781,Madurai,20,Female,105,4,6278.79,1569.7,3,2,3,8,3,At-Risk
CUST13782,Chennai,29,Male,338,3,2906.22,968.74,1,2,2,5,3,At-Risk
CUST13783,Hyderabad,45,Male,34,10,15039.65,1503.96,4,4,4,12,0,Champions
CUST13784,Hyderabad,48,Female,33,7,8012.53,1144.65,4,3,3,10,3,At-Risk
CUST13785,Chennai,45,Female,91,5,2763.807378,695.49,3,3,2,8,1,Lost
CUST13786,Mumbai,18,Female,161,2,942.81,471.4,2,1,1,4,1,Lost
CUST13787,Bengaluru,46,Female,365,3,1405.81,468.6,1,2,1,4,1,Lost
CUST13788,Chennai,18,Male,22,22,36662.73,1666.49,5,5,5,15,0,Champions
CUST13789,Trichy,44,Male,211,3,1840.91,613.64,2,2,1,5,1,Lost
CUST13790,Coimbatore,30,Female,93,9,6791.09,754.57,3,4,3,10,3,At-Risk
CUST13791,Chennai,42,Male,77,8,4014.3,501.79,3,4,2,9,1,Lost
CUST13792,Mumbai,19,Female,27,18,25544.05,1419.11,4,5,5,14,0,Champions
CUST13793,Delhi,47,Female,62,11,9577.72,870.7,3,4,3,10,0,Champions
CUST13794,Chennai,18,Female,27,14,14595.21,1042.51,4,5,4,13,0,Champions
CUST13795,Delhi,27,Male,10,10,16815.84,1681.58,5,4,4,13,0,Champions
CUST13796,Mumbai,23,Female,129,5,8737.42,1747.48,2,3,3,8,3,At-Risk
CUST13797,Chennai,18,Female,256,1,2762.83,2762.83,1,1,2,4,3,At-Risk
CUST13798,Chennai,35,Female,55,6,10066.9172,1005.85,4,3,3,10,3,At-Risk
CUST13799,Mumbai,54,Male,99,6,4251.04,708.51,3,3,2,8,2,Loyal Customers
CUST13800,Madurai,63,Male,130,8,10494.6,1311.82,2,4,4,10,3,At-Risk
CUST13801,Kochi,35,Male,6,10,18343.1,1834.31,5,4,5,14,0,Champions
CUST13802,Hyderabad,46,Male,248,3,1841.92,613.97,1,2,1,4,1,Lost
CUST13803,Trichy,37,Male,107,4,7441.12,1860.28,3,2,3,8,3,At-Risk
CUST13804,Coimbatore,39,Female,16,16,16223.19,1013.95,5,5,4,14,0,Champions
CUST13805,Kochi,30,Female,72,6,10703.71,1783.95,3,3,4,10,3,At-Risk
CUST13806,Bengaluru,36,Female,212,6,200.0,33.33,2,3,1,6,1,Lost
CUST13807,Madurai,40,Male,117,7,4784.02,683.43,2,3,2,7,1,Lost
CUST13808,Chennai,28,Male,9,23,32677.8,1420.77,5,5,5,15,0,Champions
CUST13809,Chennai,33,Other,315,1,2204.15,2204.15,1,1,1,3,3,At-Risk
CUST13810,Delhi,33,Male,145,7,2539.78,362.83,2,3,2,7,1,Lost
CUST13811,Bengaluru,43,Male,42,1,4000.51,4000.51,4,1,2,7,3,At-Risk
CUST13812,Coimbatore,22,Male,26,21,19263.04,917.29,5,5,5,15,0,Champions
CUST13813,Mumbai,33,Female,45,14,5835.87,416.85,4,5,2,11,0,Champions
CUST13814,Coimbatore,55,Female,290,2,2535.22,1267.61,1,1,1,3,2,Loyal Customers
CUST13815,Mumbai,47,Male,325,2,1569.32,784.66,1,1,1,3,1,Lost
CUST13816,Bengaluru,49,Female,55,13,17620.22,1355.4,4,5,5,14,0,Champions
CUST13817,Hyderabad,34,Male,12,16,16214.83,1013.43,5,5,4,14,0,Champions
CUST13818,Hyderabad,38,Male,56,13,17482.78,1344.83,4,5,5,14,0,Champions
CUST13819,Bengaluru,45,Female,46,14,9312.1,665.15,4,5,3,12,2,Loyal Customers
CUST13820,Bengaluru,51,Female,86,4,5638.17,1409.54,3,2,2,7,3,At-Risk
CUST13821,Bengaluru,18,Female,250,1,1833.68,1833.68,1,1,1,3,3,At-Risk
CUST13822,Hyderabad,20,Female,44,11,15684.76,1425.89,4,4,4,12,0,Champions
CUST13823,Madurai,48,Female,18,22,36619.82244,965.96,5,5,5,15,0,Champions
CUST13824,Coimbatore,31,Female,362,2,2241.96,1120.98,1,1,1,3,1,Lost
CUST13825,Chennai,27,Female,31,18,26219.48,1456.64,4,5,5,14,0,Champions
CUST13826,Bengaluru,20,Female,276,2,2868.18,1434.09,1,1,2,4,3,At-Risk
CUST13827,Bengaluru,28,Female,77,3,6885.12,2295.04,3,2,3,8,3,At-Risk
CUST13828,Hyderabad,19,Other,322,1,1207.63,1207.63,1,1,1,3,1,Lost
CUST13829,Coimbatore,57,Male,66,8,10671.29,1333.91,3,4,4,11,3,At-Risk
CUST13830,Bengaluru,34,Female,5,17,22678.88,1334.05,5,5,5,15,0,Champions
CUST13831,Hyderabad,33,Male,112,5,11771.13965,1330.68,3,3,4,10,3,At-Risk
CUST13832,Hyderabad,40,Male,48,13,18005.11,1385.01,4,5,5,14,0,Champions
CUST13833,Bengaluru,45,Female,73,13,9940.54,764.66,3,5,3,11,0,Champions
CUST13834,Bengaluru,44,Male,352,3,200.0,66.67,1,2,1,4,1,Lost
CUST13835,Madurai,46,Male,365,2,2625.308701,1339.79,1,1,2,4,3,At-Risk
CUST13836,Kochi,27,Female,137,1,8694.68,8694.68,2,1,3,6,3,At-Risk
CUST13837,Chennai,31,Male,17,16,38351.47,2396.97,5,5,5,15,0,Champions
CUST13838,Kochi,42,Male,161,1,7591.5,7591.5,2,1,3,6,3,At-Risk
CUST13839,Delhi,28,Female,134,9,7436.87,826.32,2,4,3,9,3,At-Risk
