review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R307761,My whole family loves this. Would strongly recommend to everyone. Perfect gift. Arrived on time and well packaged. Very satisfied. Perfect gift. Arrived on time and well packaged. Very satisfied.,1,5,Electronics,24,TRUE,whole family loves would strongly recommend everyone perfect gift arrived time well packaged satisfied perfect gift arrived time well packaged satisfied
R307762,Product works like a charm. Packaging was also very impressive. Very impressed with the quality. Looks and feels premium.,1,5,Electronics,41,TRUE,product works like charm packaging impressive impressed quality looks feels premium
R307763,Complete junk. Returned immediately. Save your money people.,0,2,Sports,14,TRUE,complete junk returned immediately save money people
R307764,Excellent quality and fast shipping. Will definitely buy again. My whole family loves this. Would strongly recommend to everyone.,1,5,Sports,94,FALSE,excellent quality fast shipping definitely buy whole family loves would strongly recommend everyone
R307765,Absolutely love this. Best money I have ever spent. Highly recommend! really good product for the price. works well and feels durable. Great value. Solid construction. Very happy with this item overall.,1,5,Clothing,92,FALSE,absolutely love best money ever spent highly recommend really good product price works well feels durable great value solid construction happy item overall
R307766,Very impressed with the quality. Looks and feels premium.,1,5,Clothing,8,TRUE,impressed quality looks feels premium
R307767,Works perfectly. Easy to set up. No complaints whatsoever. Very satisfied customer here Product quality is superb really,1,5,Toys,14,TRUE,works perfectly easy set complaints whatsoever satisfied customer product quality superb really
R307768,"Cheap plastic that smells awful. Nothing like the description. Falls apart after one use. Extremely fragile and overpriced. Arrived damaged. Looks nothing like the listing photos at all. However, really good product for the price. works well and feels dura",0,2,Clothing,75,TRUE,cheap plastic smells awful nothing like description falls apart one use extremely fragile overpriced arrived damaged looks nothing like listing photos really good product price works well feels dura
R307769,"Absolute rubbish Nothing like the photos Very disappointed However, works perfectly. easy to set up. no complaints whatsoever.",0,1,Clothing,82,FALSE,absolute rubbish nothing like photos disappointed works perfectly easy set complaints whatsoever
R307770,"Outstanding customer service and the product itself is top notch Five star product. Would buy again without any hesitation. However, overpriced garbage. not worth even half the price listed. av",1,4,Sports,6,TRUE,outstanding customer service product itself top notch five star product would buy without any hesitation overpriced garbage worth even half price listed
R307771,"Five star product. Would buy again without any hesitation. However, complete junk. returned immediately. save your money people.",1,4,Kitchen,46,TRUE,five star product would buy without any hesitation complete junk returned immediately save money people
R307772,Product works like a charm. Packaging was also very impressive.,1,5,Beauty,39,TRUE,product works like charm packaging impressive
R307773,My whole family loves this. Would strongly recommend to everyone. absolutely love this. best money i have ever spent. highly recommend! Very impressed with the quality. Looks and feels premium.,1,5,Toys,6,TRUE,whole family loves would strongly recommend everyone absolutely love best money ever spent highly recommend impressed quality looks feels premium
R307774,Good quality materials. Solid build. Would recommend to friends. Absolutely love this. Best money I have ever spent. Highly recommend! Five star product. Would buy again without any hesitation.,1,4,Sports,0,TRUE,good quality materials solid build would recommend friends absolutely love best money ever spent highly recommend five star product would buy without any hesitation
R307775,"five star product. would buy again without any hesitation. Good quality materials. Solid build. Would recommend to friends. Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Clothing,46,FALSE,five star product would buy without any hesitation good quality materials solid build would recommend friends amazing product exceeded expectations stars easily
R307776,Cheap plastic that smells awful. Nothing like the description. broke on day one. instructions make no sense. very frustrating. Broke on day one. Instructions make no sense. Very frustrating.,0,2,Sports,84,TRUE,cheap plastic smells awful nothing like description broke day one instructions make sense frustrating broke day one instructions make sense frustrating
